# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   -7.19719720    0.00154780
   -7.15715716    0.00155547
   -7.11711712    0.00156320
   -7.07707708    0.00157098
   -7.03703704    0.00157883
   -6.99699700    0.00158674
   -6.95695696    0.00159471
   -6.91691692    0.00160275
   -6.87687688    0.00161084
   -6.83683684    0.00161901
   -6.79679680    0.00162723
   -6.75675676    0.00163552
   -6.71671672    0.00164388
   -6.67667668    0.00165230
   -6.63663664    0.00166080
   -6.59659660    0.00166936
   -6.55655656    0.00167799
   -6.51651652    0.00168669
   -6.47647648    0.00169546
   -6.43643644    0.00170430
   -6.39639640    0.00171321
   -6.35635636    0.00172220
   -6.31631632    0.00173126
   -6.27627628    0.00174039
   -6.23623624    0.00174961
   -6.19619620    0.00175889
   -6.15615616    0.00176826
   -6.11611612    0.00177770
   -6.07607608    0.00178723
   -6.03603604    0.00179683
   -5.99599600    0.00180651
   -5.95595596    0.00181628
   -5.91591592    0.00182613
   -5.87587588    0.00183606
   -5.83583584    0.00184608
   -5.79579580    0.00185618
   -5.75575576    0.00186637
   -5.71571572    0.00187665
   -5.67567568    0.00188702
   -5.63563564    0.00189748
   -5.59559560    0.00190802
   -5.55555556    0.00191867
   -5.51551552    0.00192940
   -5.47547548    0.00194023
   -5.43543544    0.00195116
   -5.39539540    0.00196218
   -5.35535536    0.00197330
   -5.31531532    0.00198452
   -5.27527528    0.00199584
   -5.23523524    0.00200726
   -5.19519520    0.00201878
   -5.15515516    0.00203041
   -5.11511512    0.00204215
   -5.07507508    0.00205399
   -5.03503504    0.00206594
   -4.99499499    0.00207800
   -4.95495495    0.00209017
   -4.91491491    0.00210246
   -4.87487487    0.00211486
   -4.83483483    0.00212737
   -4.79479479    0.00214000
   -4.75475475    0.00215275
   -4.71471471    0.00216562
   -4.67467467    0.00217861
   -4.63463463    0.00219173
   -4.59459459    0.00220497
   -4.55455455    0.00221833
   -4.51451451    0.00223183
   -4.47447447    0.00224545
   -4.43443443    0.00225921
   -4.39439439    0.00227309
   -4.35435435    0.00228712
   -4.31431431    0.00230128
   -4.27427427    0.00231558
   -4.23423423    0.00233002
   -4.19419419    0.00234461
   -4.15415415    0.00235934
   -4.11411411    0.00237421
   -4.07407407    0.00238924
   -4.03403403    0.00240442
   -3.99399399    0.00241975
   -3.95395395    0.00243523
   -3.91391391    0.00245087
   -3.87387387    0.00246667
   -3.83383383    0.00248264
   -3.79379379    0.00249876
   -3.75375375    0.00251506
   -3.71371371    0.00253152
   -3.67367367    0.00254816
   -3.63363363    0.00256497
   -3.59359359    0.00258195
   -3.55355355    0.00259912
   -3.51351351    0.00261646
   -3.47347347    0.00263399
   -3.43343343    0.00265171
   -3.39339339    0.00266962
   -3.35335335    0.00268772
   -3.31331331    0.00270602
   -3.27327327    0.00272451
   -3.23323323    0.00274321
   -3.19319319    0.00276211
   -3.15315315    0.00278122
   -3.11311311    0.00280054
   -3.07307307    0.00282007
   -3.03303303    0.00283983
   -2.99299299    0.00285980
   -2.95295295    0.00288000
   -2.91291291    0.00290043
   -2.87287287    0.00292108
   -2.83283283    0.00294198
   -2.79279279    0.00296311
   -2.75275275    0.00298449
   -2.71271271    0.00300611
   -2.67267267    0.00302799
   -2.63263263    0.00305011
   -2.59259259    0.00307250
   -2.55255255    0.00309516
   -2.51251251    0.00311808
   -2.47247247    0.00314127
   -2.43243243    0.00316474
   -2.39239239    0.00318849
   -2.35235235    0.00321252
   -2.31231231    0.00323685
   -2.27227227    0.00326148
   -2.23223223    0.00328640
   -2.19219219    0.00331163
   -2.15215215    0.00333718
   -2.11211211    0.00336304
   -2.07207207    0.00338922
   -2.03203203    0.00341573
   -1.99199199    0.00344258
   -1.95195195    0.00346976
   -1.91191191    0.00349729
   -1.87187187    0.00352517
   -1.83183183    0.00355342
   -1.79179179    0.00358202
   -1.75175175    0.00361100
   -1.71171171    0.00364036
   -1.67167167    0.00367010
   -1.63163163    0.00370024
   -1.59159159    0.00373077
   -1.55155155    0.00376172
   -1.51151151    0.00379307
   -1.47147147    0.00382485
   -1.43143143    0.00385707
   -1.39139139    0.00388972
   -1.35135135    0.00392282
   -1.31131131    0.00395637
   -1.27127127    0.00399039
   -1.23123123    0.00402489
   -1.19119119    0.00405987
   -1.15115115    0.00409534
   -1.11111111    0.00413132
   -1.07107107    0.00416781
   -1.03103103    0.00420482
   -0.99099099    0.00424237
   -0.95095095    0.00428046
   -0.91091091    0.00431911
   -0.87087087    0.00435833
   -0.83083083    0.00439813
   -0.79079079    0.00443852
   -0.75075075    0.00447952
   -0.71071071    0.00452113
   -0.67067067    0.00456337
   -0.63063063    0.00460626
   -0.59059059    0.00464981
   -0.55055055    0.00469403
   -0.51051051    0.00473893
   -0.47047047    0.00478454
   -0.43043043    0.00483087
   -0.39039039    0.00487793
   -0.35035035    0.00492575
   -0.31031031    0.00497433
   -0.27027027    0.00502369
   -0.23023023    0.00507386
   -0.19019019    0.00512486
   -0.15015015    0.00517669
   -0.11011011    0.00522939
   -0.07007007    0.00528268
   -0.03003003    0.00533693
    0.01001001    0.00539227
    0.05005005    0.00544875
    0.09009009    0.00550641
    0.13013013    0.00556484
    0.17017017    0.00562417
    0.21021021    0.00568455
    0.25025025    0.00574600
    0.29029029    0.00580854
    0.33033033    0.00587222
    0.37037037    0.00593704
    0.41041041    0.00600305
    0.45045045    0.00607028
    0.49049049    0.00613875
    0.53053053    0.00620851
    0.57057057    0.00627958
    0.61061061    0.00635200
    0.65065065    0.00642581
    0.69069069    0.00650105
    0.73073073    0.00657775
    0.77077077    0.00665596
    0.81081081    0.00673572
    0.85085085    0.00681707
    0.89089089    0.00690006
    0.93093093    0.00698474
    0.97097097    0.00707115
    1.01101101    0.00715935
    1.05105105    0.00724939
    1.09109109    0.00734133
    1.13113113    0.00743523
    1.17117117    0.00753113
    1.21121121    0.00762912
    1.25125125    0.00772924
    1.29129129    0.00783158
    1.33133133    0.00793619
    1.37137137    0.00804316
    1.41141141    0.00815256
    1.45145145    0.00826446
    1.49149149    0.00837896
    1.53153153    0.00849614
    1.57157157    0.00861609
    1.61161161    0.00873891
    1.65165165    0.00886469
    1.69169169    0.00899354
    1.73173173    0.00912557
    1.77177177    0.00926089
    1.81181181    0.00939963
    1.85185185    0.00954189
    1.89189189    0.00968783
    1.93193193    0.00983757
    1.97197197    0.00999126
    2.01201201    0.01014904
    2.05205205    0.01031109
    2.09209209    0.01047756
    2.13213213    0.01064864
    2.17217217    0.01082450
    2.21221221    0.01100534
    2.25225225    0.01119137
    2.29229229    0.01138281
    2.33233233    0.01157987
    2.37237237    0.01178281
    2.41241241    0.01199187
    2.45245245    0.01220733
    2.49249249    0.01242947
    2.53253253    0.01265858
    2.57257257    0.01289500
    2.61261261    0.01313905
    2.65265265    0.01339109
    2.69269269    0.01365150
    2.73273273    0.01392068
    2.77277277    0.01419906
    2.81281281    0.01448709
    2.85285285    0.01478525
    2.89289289    0.01509405
    2.93293293    0.01541404
    2.97297297    0.01574579
    3.01301301    0.01608992
    3.05305305    0.01644709
    3.09309309    0.01681799
    3.13313313    0.01720337
    3.17317317    0.01760402
    3.21321321    0.01802078
    3.25325325    0.01845456
    3.29329329    0.01890631
    3.33333333    0.01937705
    3.37337337    0.01986786
    3.41341341    0.02037990
    3.45345345    0.02091439
    3.49349349    0.02147262
    3.53353353    0.02205596
    3.57357357    0.02266586
    3.61361361    0.02330384
    3.65365365    0.02397150
    3.69369369    0.02467051
    3.73373373    0.02540259
    3.77377377    0.02616953
    3.81381381    0.02697316
    3.85385385    0.02781534
    3.89389389    0.02869794
    3.93393393    0.02962281
    3.97397397    0.03059174
    4.01401401    0.03160644
    4.05405405    0.03266850
    4.09409409    0.03377934
    4.13413413    0.03494013
    4.17417417    0.03615180
    4.21421421    0.03741495
    4.25425425    0.03872980
    4.29429429    0.04009619
    4.33433433    0.04151354
    4.37437437    0.04298079
    4.41441441    0.04449645
    4.45445445    0.04605855
    4.49449449    0.04766466
    4.53453453    0.04931178
    4.57457457    0.05099637
    4.61461461    0.05271422
    4.65465465    0.05446030
    4.69469469    0.05622869
    4.73473473    0.05801240
    4.77477477    0.05980329
    4.81481481    0.06159208
    4.85485485    0.06336845
    4.89489489    0.06512133
    4.93493493    0.06683932
    4.97497497    0.06851130
    5.01501502    0.07012715
    5.05505506    0.07167853
    5.09509510    0.07315965
    5.13513514    0.07456784
    5.17517518    0.07590398
    5.21521522    0.07717262
    5.25525526    0.07838179
    5.29529530    0.07954256
    5.33533534    0.08066835
    5.37537538    0.08177412
    5.41541542    0.08287561
    5.45545546    0.08398847
    5.49549550    0.08512769
    5.53553554    0.08630709
    5.57557558    0.08753899
    5.61561562    0.08883409
    5.65565566    0.09020140
    5.69569570    0.09164829
    5.73573574    0.09318054
    5.77577578    0.09480244
    5.81581582    0.09651681
    5.85585586    0.09832505
    5.89589590    0.10022711
    5.93593594    0.10222145
    5.97597598    0.10430494
    6.01601602    0.10647270
    6.05605606    0.10871789
    6.09609610    0.11103148
    6.13613614    0.11340195
    6.17617618    0.11581502
    6.21621622    0.11825346
    6.25625626    0.12069706
    6.29629630    0.12312286
    6.33633634    0.12550568
    6.37637638    0.12781907
    6.41641642    0.13003654
    6.45645646    0.13213319
    6.49649650    0.13408746
    6.53653654    0.13588293
    6.57657658    0.13750989
    6.61661662    0.13896660
    6.65665666    0.14025990
    6.69669670    0.14140534
    6.73673674    0.14242650
    6.77677678    0.14335392
    6.81681682    0.14422342
    6.85685686    0.14507425
    6.89689690    0.14594708
    6.93693694    0.14688207
    6.97697698    0.14791704
    7.01701702    0.14908595
    7.05705706    0.15041752
    7.09709710    0.15193426
    7.13713714    0.15365159
    7.17717718    0.15557727
    7.21721722    0.15771095
    7.25725726    0.16004397
    7.29729730    0.16255923
    7.33733734    0.16523137
    7.37737738    0.16802710
    7.41741742    0.17090590
    7.45745746    0.17382099
    7.49749750    0.17672075
    7.53753754    0.17955041
    7.57757758    0.18225421
    7.61761762    0.18477770
    7.65765766    0.18707027
    7.69769770    0.18908757
    7.73773774    0.19079368
    7.77777778    0.19216289
    7.81781782    0.19318074
    7.85785786    0.19384449
    7.89789790    0.19416276
    7.93793794    0.19415449
    7.97797798    0.19384735
    8.01801802    0.19327580
    8.05805806    0.19247886
    8.09809810    0.19149791
    8.13813814    0.19037448
    8.17817818    0.18914834
    8.21821822    0.18785580
    8.25825826    0.18652833
    8.29829830    0.18519166
    8.33833834    0.18386517
    8.37837838    0.18256178
    8.41841842    0.18128823
    8.45845846    0.18004561
    8.49849850    0.17883024
    8.53853854    0.17763465
    8.57857858    0.17644857
    8.61861862    0.17525980
    8.65865866    0.17405497
    8.69869870    0.17282006
    8.73873874    0.17154064
    8.77877878    0.17020211
    8.81881882    0.16878975
    8.85885886    0.16728898
    8.89889890    0.16568563
    8.93893894    0.16396649
    8.97897898    0.16212005
    9.01901902    0.16013734
    9.05905906    0.15801284
    9.09909910    0.15574526
    9.13913914    0.15333807
    9.17917918    0.15079971
    9.21921922    0.14814342
    9.25925926    0.14538672
    9.29929930    0.14255055
    9.33933934    0.13965824
    9.37937938    0.13673447
    9.41941942    0.13380408
    9.45945946    0.13089120
    9.49949950    0.12801838
    9.53953954    0.12520596
    9.57957958    0.12247168
    9.61961962    0.11983038
    9.65965966    0.11729396
    9.69969970    0.11487144
    9.73973974    0.11256917
    9.77977978    0.11039112
    9.81981982    0.10833922
    9.85985986    0.10641379
    9.89989990    0.10461386
    9.93993994    0.10293758
    9.97997998    0.10138249
   10.02002002    0.09994576
   10.06006006    0.09862441
   10.10010010    0.09741538
   10.14014014    0.09631562
   10.18018018    0.09532216
   10.22022022    0.09443208
   10.26026026    0.09364254
   10.30030030    0.09295081
   10.34034034    0.09235417
   10.38038038    0.09184997
   10.42042042    0.09143551
   10.46046046    0.09110802
   10.50050050    0.09086456
   10.54054054    0.09070196
   10.58058058    0.09061678
   10.62062062    0.09060536
   10.66066066    0.09066389
   10.70070070    0.09078858
   10.74074074    0.09097594
   10.78078078    0.09122297
   10.82082082    0.09152754
   10.86086086    0.09188851
   10.90090090    0.09230596
   10.94094094    0.09278106
   10.98098098    0.09331597
   11.02102102    0.09391344
   11.06106106    0.09457629
   11.10110110    0.09530682
   11.14114114    0.09610609
   11.18118118    0.09697326
   11.22122122    0.09790498
   11.26126126    0.09889485
   11.30130130    0.09993312
   11.34134134    0.10100651
   11.38138138    0.10209837
   11.42142142    0.10318897
   11.46146146    0.10425617
   11.50150150    0.10527631
   11.54154154    0.10622525
   11.58158158    0.10707966
   11.62162162    0.10781829
   11.66166166    0.10842324
   11.70170170    0.10888094
   11.74174174    0.10918294
   11.78178178    0.10932627
   11.82182182    0.10931335
   11.86186186    0.10915156
   11.90190190    0.10885246
   11.94194194    0.10843075
   11.98198198    0.10790322
   12.02202202    0.10728763
   12.06206206    0.10660176
   12.10210210    0.10586268
   12.14214214    0.10508618
   12.18218218    0.10428649
   12.22222222    0.10347616
   12.26226226    0.10266611
   12.30230230    0.10186581
   12.34234234    0.10108343
   12.38238238    0.10032600
   12.42242242    0.09959950
   12.46246246    0.09890884
   12.50250250    0.09825772
   12.54254254    0.09764847
   12.58258258    0.09708178
   12.62262262    0.09655650
   12.66266266    0.09606944
   12.70270270    0.09561533
   12.74274274    0.09518694
   12.78278278    0.09477536
   12.82282282    0.09437045
   12.86286286    0.09396143
   12.90290290    0.09353764
   12.94294294    0.09308925
   12.98298298    0.09260800
   13.02302302    0.09208783
   13.06306306    0.09152534
   13.10310310    0.09092008
   13.14314314    0.09027459
   13.18318318    0.08959431
   13.22322322    0.08888728
   13.26326326    0.08816373
   13.30330330    0.08743563
   13.34334334    0.08671613
   13.38338338    0.08601914
   13.42342342    0.08535884
   13.46346346    0.08474928
   13.50350350    0.08420409
   13.54354354    0.08373614
   13.58358358    0.08335742
   13.62362362    0.08307886
   13.66366366    0.08291018
   13.70370370    0.08285992
   13.74374374    0.08293529
   13.78378378    0.08314212
   13.82382382    0.08348485
   13.86386386    0.08396633
   13.90390390    0.08458773
   13.94394394    0.08534833
   13.98398398    0.08624530
   14.02402402    0.08727343
   14.06406406    0.08842487
   14.10410410    0.08968883
   14.14414414    0.09105135
   14.18418418    0.09249509
   14.22422422    0.09399921
   14.26426426    0.09553933
   14.30430430    0.09708770
   14.34434434    0.09861356
   14.38438438    0.10008363
   14.42442442    0.10146298
   14.46446446    0.10271602
   14.50450450    0.10380785
   14.54454454    0.10470564
   14.58458458    0.10538016
   14.62462462    0.10580725
   14.66466466    0.10596901
   14.70470470    0.10585476
   14.74474474    0.10546143
   14.78478478    0.10479358
   14.82482482    0.10386280
   14.86486486    0.10268674
   14.90490490    0.10128783
   14.94494494    0.09969182
   14.98498498    0.09792624
   15.02502503    0.09601903
   15.06506507    0.09399731
   15.10510511    0.09188638
   15.14514515    0.08970905
   15.18518519    0.08748520
   15.22522523    0.08523164
   15.26526527    0.08296216
   15.30530531    0.08068783
   15.34534535    0.07841739
   15.38538539    0.07615775
   15.42542543    0.07391452
   15.46546547    0.07169253
   15.50550551    0.06949620
   15.54554555    0.06732993
   15.58558559    0.06519826
   15.62562563    0.06310593
   15.66566567    0.06105786
   15.70570571    0.05905902
   15.74574575    0.05711422
   15.78578579    0.05522799
   15.82582583    0.05340435
   15.86586587    0.05164670
   15.90590591    0.04995770
   15.94594595    0.04833929
   15.98598599    0.04679261
   16.02602603    0.04531810
   16.06606607    0.04391554
   16.10610611    0.04258415
   16.14614615    0.04132266
   16.18618619    0.04012940
   16.22622623    0.03900244
   16.26626627    0.03793959
   16.30630631    0.03693855
   16.34634635    0.03599692
   16.38638639    0.03511228
   16.42642643    0.03428223
   16.46646647    0.03350439
   16.50650651    0.03277648
   16.54654655    0.03209631
   16.58658659    0.03146180
   16.62662663    0.03087098
   16.66666667    0.03032201
   16.70670671    0.02981319
   16.74674675    0.02934293
   16.78678679    0.02890978
   16.82682683    0.02851243
   16.86686687    0.02814969
   16.90690691    0.02782050
   16.94694695    0.02752390
   16.98698699    0.02725906
   17.02702703    0.02702528
   17.06706707    0.02682195
   17.10710711    0.02664855
   17.14714715    0.02650468
   17.18718719    0.02639002
   17.22722723    0.02630433
   17.26726727    0.02624746
   17.30730731    0.02621931
   17.34734735    0.02621984
   17.38738739    0.02624903
   17.42742743    0.02630690
   17.46746747    0.02639347
   17.50750751    0.02650871
   17.54754755    0.02665255
   17.58758759    0.02682482
   17.62762763    0.02702521
   17.66766767    0.02725324
   17.70770771    0.02750820
   17.74774775    0.02778906
   17.78778779    0.02809448
   17.82782783    0.02842271
   17.86786787    0.02877156
   17.90790791    0.02913837
   17.94794795    0.02952000
   17.98798799    0.02991287
   18.02802803    0.03031300
   18.06806807    0.03071613
   18.10810811    0.03111790
   18.14814815    0.03151403
   18.18818819    0.03190058
   18.22822823    0.03227419
   18.26826827    0.03263238
   18.30830831    0.03297374
   18.34834835    0.03329812
   18.38838839    0.03360671
   18.42842843    0.03390206
   18.46846847    0.03418799
   18.50850851    0.03446942
   18.54854855    0.03475216
   18.58858859    0.03504262
   18.62862863    0.03534762
   18.66866867    0.03567410
   18.70870871    0.03602893
   18.74874875    0.03641874
   18.78878879    0.03684984
   18.82882883    0.03732809
   18.86886887    0.03785891
   18.90890891    0.03844722
   18.94894895    0.03909748
   18.98898899    0.03981362
   19.02902903    0.04059912
   19.06906907    0.04145691
   19.10910911    0.04238940
   19.14914915    0.04339837
   19.18918919    0.04448492
   19.22922923    0.04564936
   19.26926927    0.04689106
   19.30930931    0.04820833
   19.34934935    0.04959825
   19.38938939    0.05105651
   19.42942943    0.05257731
   19.46946947    0.05415322
   19.50950951    0.05577515
   19.54954955    0.05743242
   19.58958959    0.05911290
   19.62962963    0.06080325
   19.66966967    0.06248931
   19.70970971    0.06415659
   19.74974975    0.06579076
   19.78978979    0.06737822
   19.82982983    0.06890662
   19.86986987    0.07036516
   19.90990991    0.07174495
   19.94994995    0.07303895
   19.98998999    0.07424198
   20.03003003    0.07535047
   20.07007007    0.07636222
   20.11011011    0.07727620
   20.15015015    0.07809236
   20.19019019    0.07881165
   20.23023023    0.07943606
   20.27027027    0.07996879
   20.31031031    0.08041435
   20.35035035    0.08077870
   20.39039039    0.08106917
   20.43043043    0.08129427
   20.47047047    0.08146337
   20.51051051    0.08158617
   20.55055055    0.08167224
   20.59059059    0.08173046
   20.63063063    0.08176863
   20.67067067    0.08179315
   20.71071071    0.08180897
   20.75075075    0.08181965
   20.79079079    0.08182753
   20.83083083    0.08183410
   20.87087087    0.08184029
   20.91091091    0.08184682
   20.95095095    0.08185439
   20.99099099    0.08186375
   21.03103103    0.08187571
   21.07107107    0.08189091
   21.11111111    0.08190961
   21.15115115    0.08193131
   21.19119119    0.08195450
   21.23123123    0.08197637
   21.27127127    0.08199264
   21.31131131    0.08199755
   21.35135135    0.08198392
   21.39139139    0.08194342
   21.43143143    0.08186693
   21.47147147    0.08174505
   21.51151151    0.08156860
   21.55155155    0.08132922
   21.59159159    0.08101991
   21.63163163    0.08063552
   21.67167167    0.08017307
   21.71171171    0.07963209
   21.75175175    0.07901461
   21.79179179    0.07832522
   21.83183183    0.07757088
   21.87187187    0.07676067
   21.91191191    0.07590545
   21.95195195    0.07501747
   21.99199199    0.07410993
   22.03203203    0.07319653
   22.07207207    0.07229105
   22.11211211    0.07140688
   22.15215215    0.07055668
   22.19219219    0.06975203
   22.23223223    0.06900322
   22.27227227    0.06831898
   22.31231231    0.06770644
   22.35235235    0.06717098
   22.39239239    0.06671629
   22.43243243    0.06634429
   22.47247247    0.06605528
   22.51251251    0.06584794
   22.55255255    0.06571949
   22.59259259    0.06566577
   22.63263263    0.06568143
   22.67267267    0.06576012
   22.71271271    0.06589468
   22.75275275    0.06607739
   22.79279279    0.06630027
   22.83283283    0.06655530
   22.87287287    0.06683468
   22.91291291    0.06713105
   22.95295295    0.06743767
   22.99299299    0.06774843
   23.03303303    0.06805786
   23.07307307    0.06836098
   23.11311311    0.06865315
   23.15315315    0.06892976
   23.19319319    0.06918599
   23.23323323    0.06941660
   23.27327327    0.06961581
   23.31331331    0.06977724
   23.35335335    0.06989412
   23.39339339    0.06995955
   23.43343343    0.06996696
   23.47347347    0.06991062
   23.51351351    0.06978613
   23.55355355    0.06959098
   23.59359359    0.06932485
   23.63363363    0.06898979
   23.67367367    0.06859016
   23.71371371    0.06813241
   23.75375375    0.06762462
   23.79379379    0.06707590
   23.83383383    0.06649580
   23.87387387    0.06589366
   23.91391391    0.06527808
   23.95395395    0.06465647
   23.99399399    0.06403479
   24.03403403    0.06341748
   24.07407407    0.06280747
   24.11411411    0.06220641
   24.15415415    0.06161490
   24.19419419    0.06103282
   24.23423423    0.06045962
   24.27427427    0.05989451
   24.31431431    0.05933666
   24.35435435    0.05878512
   24.39439439    0.05823881
   24.43443443    0.05769629
   24.47447447    0.05715553
   24.51451451    0.05661374
   24.55455455    0.05606718
   24.59459459    0.05551107
   24.63463463    0.05493970
   24.67467467    0.05434660
   24.71471471    0.05372486
   24.75475475    0.05306761
   24.79479479    0.05236848
   24.83483483    0.05162213
   24.87487487    0.05082473
   24.91491491    0.04997433
   24.95495495    0.04907106
   24.99499499    0.04811726
   25.03503504    0.04711733
   25.07507508    0.04607752
   25.11511512    0.04500554
   25.15515516    0.04391016
   25.19519520    0.04280070
   25.23523524    0.04168664
   25.27527528    0.04057717
   25.31531532    0.03948091
   25.35535536    0.03840567
   25.39539540    0.03735826
   25.43543544    0.03634444
   25.47547548    0.03536891
   25.51551552    0.03443532
   25.55555556    0.03354638
   25.59559560    0.03270390
   25.63563564    0.03190894
   25.67567568    0.03116191
   25.71571572    0.03046263
   25.75575576    0.02981050
   25.79579580    0.02920451
   25.83583584    0.02864340
   25.87587588    0.02812566
   25.91591592    0.02764962
   25.95595596    0.02721352
   25.99599600    0.02681551
   26.03603604    0.02645374
   26.07607608    0.02612634
   26.11611612    0.02583146
   26.15615616    0.02556727
   26.19619620    0.02533196
   26.23623624    0.02512374
   26.27627628    0.02494079
   26.31631632    0.02478125
   26.35635636    0.02464314
   26.39639640    0.02452439
   26.43643644    0.02442272
   26.47647648    0.02433567
   26.51651652    0.02426052
   26.55655656    0.02419436
   26.59659660    0.02413407
   26.63663664    0.02407636
   26.67667668    0.02401786
   26.71671672    0.02395525
   26.75675676    0.02388530
   26.79679680    0.02380504
   26.83683684    0.02371185
   26.87687688    0.02360356
   26.91691692    0.02347853
   26.95695696    0.02333566
   26.99699700    0.02317444
   27.03703704    0.02299486
   27.07707708    0.02279744
   27.11711712    0.02258310
   27.15715716    0.02235313
   27.19719720    0.02210911
   27.23723724    0.02185284
   27.27727728    0.02158635
   27.31731732    0.02131179
   27.35735736    0.02103149
   27.39739740    0.02074787
   27.43743744    0.02046348
   27.47747748    0.02018093
   27.51751752    0.01990287
   27.55755756    0.01963198
   27.59759760    0.01937089
   27.63763764    0.01912212
   27.67767768    0.01888810
   27.71771772    0.01867107
   27.75775776    0.01847306
   27.79779780    0.01829591
   27.83783784    0.01814122
   27.87787788    0.01801034
   27.91791792    0.01790440
   27.95795796    0.01782432
   27.99799800    0.01777075
   28.03803804    0.01774413
   28.07807808    0.01774469
   28.11811812    0.01777236
   28.15815816    0.01782684
   28.19819820    0.01790750
   28.23823824    0.01801337
   28.27827828    0.01814308
   28.31831832    0.01829483
   28.35835836    0.01846630
   28.39839840    0.01865459
   28.43843844    0.01885622
   28.47847848    0.01906707
   28.51851852    0.01928241
   28.55855856    0.01949691
   28.59859860    0.01970475
   28.63863864    0.01989978
   28.67867868    0.02007572
   28.71871872    0.02022639
   28.75875876    0.02034603
   28.79879880    0.02042958
   28.83883884    0.02047301
   28.87887888    0.02047353
   28.91891892    0.02042977
   28.95895896    0.02034188
   28.99899900    0.02021149
   29.03903904    0.02004159
   29.07907908    0.01983635
   29.11911912    0.01960080
   29.15915916    0.01934057
   29.19919920    0.01906162
   29.23923924    0.01876990
   29.27927928    0.01847117
   29.31931932    0.01817076
   29.35935936    0.01787350
   29.39939940    0.01758355
   29.43943944    0.01730444
   29.47947948    0.01703900
   29.51951952    0.01678940
   29.55955956    0.01655718
   29.59959960    0.01634331
   29.63963964    0.01614823
   29.67967968    0.01597190
   29.71971972    0.01581391
   29.75975976    0.01567348
   29.79979980    0.01554958
   29.83983984    0.01544094
   29.87987988    0.01534619
   29.91991992    0.01526386
   29.95995996    0.01519248
   30.00000000    0.01513062
