# Final state angular momentum:   1
# Broadening parameter (in eV):    0.500
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
    2.52252252    0.00161802
    2.61261261    0.00171203
    2.70270270    0.00181555
    2.79279279    0.00192994
    2.88288288    0.00205682
    2.97297297    0.00219812
    3.06306306    0.00235615
    3.15315315    0.00253370
    3.24324324    0.00273416
    3.33333333    0.00296168
    3.42342342    0.00322136
    3.51351351    0.00351953
    3.60360360    0.00386409
    3.69369369    0.00426499
    3.78378378    0.00473486
    3.87387387    0.00528977
    3.96396396    0.00595038
    4.05405405    0.00674332
    4.14414414    0.00770287
    4.23423423    0.00887303
    4.32432432    0.01030935
    4.41441441    0.01207953
    4.50450450    0.01426013
    4.59459459    0.01692341
    4.68468468    0.02010356
    4.77477477    0.02372811
    4.86486486    0.02751201
    4.95495495    0.03086866
    5.04504505    0.03298862
    5.13513514    0.03321295
    5.22522523    0.03148446
    5.31531532    0.02839225
    5.40540541    0.02475486
    5.49549550    0.02120797
    5.58558559    0.01808227
    5.67567568    0.01547812
    5.76576577    0.01337463
    5.85585586    0.01170485
    5.94594595    0.01039421
    6.03603604    0.00937618
    6.12612613    0.00859682
    6.21621622    0.00801470
    6.30630631    0.00759938
    6.39639640    0.00732969
    6.48648649    0.00719230
    6.57657658    0.00718082
    6.66666667    0.00729535
    6.75675676    0.00754247
    6.84684685    0.00793572
    6.93693694    0.00849655
    7.02702703    0.00925537
    7.11711712    0.01025254
    7.20720721    0.01153790
    7.29729730    0.01316627
    7.38738739    0.01518344
    7.47747748    0.01759315
    7.56756757    0.02029549
    7.65765766    0.02300445
    7.74774775    0.02520882
    7.83783784    0.02630339
    7.92792793    0.02592223
    8.01801802    0.02420634
    8.10810811    0.02169552
    8.19819820    0.01897655
    8.28828829    0.01644443
    8.37837838    0.01427740
    8.46846847    0.01251177
    8.55855856    0.01111679
    8.64864865    0.01004028
    8.73873874    0.00923026
    8.82882883    0.00864315
    8.91891892    0.00824567
    9.00900901    0.00801451
    9.09909910    0.00793537
    9.18918919    0.00800204
    9.27927928    0.00821608
    9.36936937    0.00858683
    9.45945946    0.00913208
    9.54954955    0.00987924
    9.63963964    0.01086695
    9.72972973    0.01214670
    9.81981982    0.01378356
    9.90990991    0.01585328
   10.00000000    0.01843071
   10.09009009    0.02155948
   10.18018018    0.02519040
   10.27027027    0.02908643
   10.36036036    0.03273872
   10.45045045    0.03541094
   10.54054054    0.03640714
   10.63063063    0.03543518
   10.72072072    0.03276813
   10.81081081    0.02907590
   10.90090090    0.02508341
   10.99099099    0.02131060
   11.08108108    0.01801297
   11.17117117    0.01525287
   11.26126126    0.01299221
   11.35135135    0.01115626
   11.44144144    0.00966635
   11.53153153    0.00845288
   11.62162162    0.00745869
   11.71171171    0.00663845
   11.80180180    0.00595678
   11.89189189    0.00538618
   11.98198198    0.00490531
   12.07207207    0.00449753
   12.16216216    0.00414980
   12.25225225    0.00385183
   12.34234234    0.00359548
   12.43243243    0.00337424
   12.52252252    0.00318288
   12.61261261    0.00301719
   12.70270270    0.00287378
   12.79279279    0.00274987
   12.88288288    0.00264324
   12.97297297    0.00255209
   13.06306306    0.00247496
   13.15315315    0.00241073
   13.24324324    0.00235853
   13.33333333    0.00231772
   13.42342342    0.00228792
   13.51351351    0.00226892
   13.60360360    0.00226075
   13.69369369    0.00226364
   13.78378378    0.00227809
   13.87387387    0.00230484
   13.96396396    0.00234496
   14.05405405    0.00239988
   14.14414414    0.00247153
   14.23423423    0.00256236
   14.32432432    0.00267559
   14.41441441    0.00281535
   14.50450450    0.00298698
   14.59459459    0.00319740
   14.68468468    0.00345556
   14.77477477    0.00377303
   14.86486486    0.00416470
   14.95495495    0.00464936
   15.04504505    0.00524999
   15.13513514    0.00599266
   15.22522523    0.00690222
   15.31531532    0.00799115
   15.40540541    0.00923678
   15.49549550    0.01054604
   15.58558559    0.01172536
   15.67567568    0.01250603
   15.76576577    0.01266821
   15.85585586    0.01219293
   15.94594595    0.01127961
   16.03603604    0.01020789
   16.12612613    0.00919893
   16.21621622    0.00837365
   16.30630631    0.00777738
   16.39639640    0.00741601
   16.48648649    0.00727942
   16.57657658    0.00734928
   16.66666667    0.00759362
   16.75675676    0.00795112
   16.84684685    0.00831469
   16.93693694    0.00853920
   17.02702703    0.00849818
   17.11711712    0.00816190
   17.20720721    0.00761547
   17.29729730    0.00699418
   17.38738739    0.00640988
   17.47747748    0.00592463
   17.56756757    0.00556100
   17.65765766    0.00532085
   17.74774775    0.00519902
   17.83783784    0.00519086
   17.92792793    0.00529553
   18.01801802    0.00551730
   18.10810811    0.00586544
   18.19819820    0.00635247
   18.28828829    0.00698924
   18.37837838    0.00777391
   18.46846847    0.00867183
   18.55855856    0.00958934
   18.64864865    0.01036284
   18.73873874    0.01080352
   18.82882883    0.01080455
   18.91891892    0.01042204
   19.00900901    0.00983563
   19.09909910    0.00923688
   19.18918919    0.00875738
   19.27927928    0.00846386
   19.36936937    0.00838327
   19.45945946    0.00852718
   19.54954955    0.00890710
   19.63963964    0.00954210
   19.72972973    0.01046127
   19.81981982    0.01170130
   19.90990991    0.01329606
   20.00000000    0.01525119
   20.09009009    0.01749537
   20.18018018    0.01981074
   20.27027027    0.02178816
   20.36036036    0.02291068
   20.45045045    0.02281881
   20.54054054    0.02156703
   20.63063063    0.01958274
   20.72072072    0.01737804
   20.81081081    0.01532099
   20.90090090    0.01359226
   20.99099099    0.01224350
   21.08108108    0.01126408
   21.17117117    0.01062419
   21.26126126    0.01029653
   21.35135135    0.01026530
   21.44144144    0.01052895
   21.53153153    0.01109928
   21.62162162    0.01199630
   21.71171171    0.01323532
   21.80180180    0.01479930
   21.89189189    0.01659057
   21.98198198    0.01837228
   22.07207207    0.01975522
   22.16216216    0.02032011
   22.25225225    0.01986590
   22.34234234    0.01856132
   22.43243243    0.01681907
   22.52252252    0.01504270
   22.61261261    0.01348259
   22.70270270    0.01223151
   22.79279279    0.01127163
   22.88288288    0.01051839
   22.97297297    0.00986142
   23.06306306    0.00921501
   23.15315315    0.00855791
   23.24324324    0.00792745
   23.33333333    0.00737860
   23.42342342    0.00695181
   23.51351351    0.00666620
   23.60360360    0.00652616
   23.69369369    0.00652788
   23.78378378    0.00666161
   23.87387387    0.00691165
   23.96396396    0.00726034
   24.05405405    0.00770030
   24.14414414    0.00824575
   24.23423423    0.00892328
   24.32432432    0.00973678
   24.41441441    0.01062180
   24.50450450    0.01141403
   24.59459459    0.01187270
   24.68468468    0.01179339
   24.77477477    0.01114742
   24.86486486    0.01010231
   24.95495495    0.00890009
   25.04504505    0.00773142
   25.13513514    0.00669597
   25.22522523    0.00582355
   25.31531532    0.00510688
   25.40540541    0.00452448
   25.49549550    0.00405243
   25.58558559    0.00366918
   25.67567568    0.00335689
   25.76576577    0.00310139
   25.85585586    0.00289160
   25.94594595    0.00271895
   26.03603604    0.00257681
   26.12612613    0.00246005
   26.21621622    0.00236471
   26.30630631    0.00228772
   26.39639640    0.00222670
   26.48648649    0.00217982
   26.57657658    0.00214570
   26.66666667    0.00212333
   26.75675676    0.00211198
   26.84684685    0.00211121
   26.93693694    0.00212080
   27.02702703    0.00214075
   27.11711712    0.00217129
   27.20720721    0.00221285
   27.29729730    0.00226610
   27.38738739    0.00233198
   27.47747748    0.00241169
   27.56756757    0.00250679
   27.65765766    0.00261924
   27.74774775    0.00275150
   27.83783784    0.00290662
   27.92792793    0.00308843
   28.01801802    0.00330169
   28.10810811    0.00355243
   28.19819820    0.00384821
   28.28828829    0.00419868
   28.37837838    0.00461613
   28.46846847    0.00511636
   28.55855856    0.00571973
   28.64864865    0.00645252
   28.73873874    0.00734851
   28.82882883    0.00845066
   28.91891892    0.00981204
   29.00900901    0.01149443
   29.09909910    0.01356059
   29.18918919    0.01605262
   29.27927928    0.01894493
   29.36936937    0.02206435
   29.45945946    0.02500303
   29.54954955    0.02712629
   29.63963964    0.02781001
   29.72972973    0.02683501
   29.81981982    0.02455492
   29.90990991    0.02163446
   30.00000000    0.01866669
   30.09009009    0.01599920
   30.18018018    0.01376394
   30.27027027    0.01196867
   30.36036036    0.01056934
   30.45045045    0.00951010
   30.54054054    0.00874099
   30.63063063    0.00822400
   30.72072072    0.00793389
   30.81081081    0.00785635
   30.90090090    0.00798391
   30.99099099    0.00830762
   31.08108108    0.00880179
   31.17117117    0.00940049
   31.26126126    0.00997555
   31.35135135    0.01034718
   31.44144144    0.01035877
   31.53153153    0.00997958
   31.62162162    0.00932852
   31.71171171    0.00858979
   31.80180180    0.00791697
   31.89189189    0.00739803
   31.98198198    0.00706681
   32.07207207    0.00692222
   32.16216216    0.00693583
   32.25225225    0.00704664
   32.34234234    0.00715481
   32.43243243    0.00713843
   32.52252252    0.00690765
   32.61261261    0.00646013
   32.70270270    0.00587577
   32.79279279    0.00525686
   32.88288288    0.00467780
   32.97297297    0.00417383
   33.06306306    0.00375248
   33.15315315    0.00340749
   33.24324324    0.00312788
   33.33333333    0.00290239
   33.42342342    0.00272118
   33.51351351    0.00257622
   33.60360360    0.00246126
   33.69369369    0.00237146
   33.78378378    0.00230319
   33.87387387    0.00225377
   33.96396396    0.00222127
   34.05405405    0.00220439
   34.14414414    0.00220237
   34.23423423    0.00221493
   34.32432432    0.00224223
   34.41441441    0.00228490
   34.50450450    0.00234405
   34.59459459    0.00242132
   34.68468468    0.00251903
   34.77477477    0.00264026
   34.86486486    0.00278907
   34.95495495    0.00297080
   35.04504505    0.00319237
   35.13513514    0.00346277
   35.22522523    0.00379363
   35.31531532    0.00419976
   35.40540541    0.00469963
   35.49549550    0.00531511
   35.58558559    0.00606943
   35.67567568    0.00698096
   35.76576577    0.00804899
   35.85585586    0.00922837
   35.94594595    0.01039850
   36.03603604    0.01135650
   36.12612613    0.01188312
   36.21621622    0.01187657
   36.30630631    0.01143492
   36.39639640    0.01078980
   36.48648649    0.01017201
   36.57657658    0.00973666
   36.66666667    0.00956489
   36.75675676    0.00969412
   36.84684685    0.01014191
   36.93693694    0.01091268
   37.02702703    0.01198458
   37.11711712    0.01327520
   37.20720721    0.01459534
   37.29729730    0.01563266
   37.38738739    0.01603814
   37.47747748    0.01561997
   37.56756757    0.01447982
   37.65765766    0.01293134
   37.74774775    0.01129898
   37.83783784    0.00979329
   37.92792793    0.00850447
   38.01801802    0.00744622
   38.10810811    0.00659707
   38.19819820    0.00592479
   38.28828829    0.00539775
   38.37837838    0.00498905
   38.46846847    0.00467729
   38.55855856    0.00444613
   38.64864865    0.00428349
   38.73873874    0.00418080
   38.82882883    0.00413240
   38.91891892    0.00413512
   39.00900901    0.00418801
   39.09909910    0.00429223
   39.18918919    0.00445119
   39.27927928    0.00467067
   39.36936937    0.00495929
   39.45945946    0.00532909
   39.54954955    0.00579628
   39.63963964    0.00638222
   39.72972973    0.00711435
   39.81981982    0.00802661
   39.90990991    0.00915812
   40.00000000    0.01054750
   40.09009009    0.01221798
   40.18018018    0.01414703
   40.27027027    0.01621986
   40.36036036    0.01819231
   40.45045045    0.01973045
   40.54054054    0.02057942
   40.63063063    0.02075630
   40.72072072    0.02055046
   40.81081081    0.02031335
   40.90090090    0.02024247
   40.99099099    0.02028987
   41.08108108    0.02019703
   41.17117117    0.01965100
   41.26126126    0.01850592
   41.35135135    0.01688875
   41.44144144    0.01508816
   41.53153153    0.01337137
   41.62162162    0.01189548
   41.71171171    0.01071840
   41.80180180    0.00984199
   41.89189189    0.00924699
   41.98198198    0.00891235
   42.07207207    0.00882299
   42.16216216    0.00897016
   42.25225225    0.00934542
   42.34234234    0.00992649
   42.43243243    0.01065367
   42.52252252    0.01140452
   42.61261261    0.01199616
   42.70270270    0.01225326
   42.79279279    0.01211965
   42.88288288    0.01170469
   42.97297297    0.01120878
   43.06306306    0.01081507
   43.15315315    0.01063636
   43.24324324    0.01071234
   43.33333333    0.01101651
   43.42342342    0.01145508
   43.51351351    0.01187229
   43.60360360    0.01209344
   43.69369369    0.01200876
   43.78378378    0.01164068
   43.87387387    0.01112721
   43.96396396    0.01063351
   44.05405405    0.01026788
   44.14414414    0.01004489
   44.23423423    0.00988745
   44.32432432    0.00966194
   44.41441441    0.00925214
   44.50450450    0.00863562
   44.59459459    0.00789092
   44.68468468    0.00713282
   44.77477477    0.00644994
   44.86486486    0.00588708
   44.95495495    0.00545702
   45.04504505    0.00515705
   45.13513514    0.00498028
   45.22522523    0.00492104
   45.31531532    0.00497623
   45.40540541    0.00514338
   45.49549550    0.00541499
   45.58558559    0.00576857
   45.67567568    0.00615520
   45.76576577    0.00649888
   45.85585586    0.00672411
   45.94594595    0.00680528
   46.03603604    0.00679004
   46.12612613    0.00676510
   46.21621622    0.00679797
   46.30630631    0.00689835
   46.39639640    0.00700773
   46.48648649    0.00701849
   46.57657658    0.00683054
   46.66666667    0.00641919
   46.75675676    0.00584996
   46.84684685    0.00522642
   46.93693694    0.00463216
   47.02702703    0.00411079
   47.11711712    0.00367450
   47.20720721    0.00331870
   47.29729730    0.00303251
   47.38738739    0.00280412
   47.47747748    0.00262304
   47.56756757    0.00248068
   47.65765766    0.00237031
   47.74774775    0.00228678
   47.83783784    0.00222627
   47.92792793    0.00218602
   48.01801802    0.00216409
   48.10810811    0.00215930
   48.19819820    0.00217107
   48.28828829    0.00219939
   48.37837838    0.00224482
   48.46846847    0.00230851
   48.55855856    0.00239222
   48.64864865    0.00249851
   48.73873874    0.00263083
   48.82882883    0.00279376
   48.91891892    0.00299327
   49.00900901    0.00323712
   49.09909910    0.00353516
   49.18918919    0.00389962
   49.27927928    0.00434492
   49.36936937    0.00488635
   49.45945946    0.00553613
   49.54954955    0.00629505
   49.63963964    0.00713862
   49.72972973    0.00800383
   49.81981982    0.00879585
   49.90990991    0.00943564
   50.00000000    0.00992691
   50.09009009    0.01037360
   50.18018018    0.01092460
   50.27027027    0.01170254
   50.36036036    0.01276026
   50.45045045    0.01405286
   50.54054054    0.01540995
   50.63063063    0.01653928
   50.72072072    0.01712870
   50.81081081    0.01703717
   50.90090090    0.01640467
   50.99099099    0.01554732
   51.08108108    0.01475406
   51.17117117    0.01416072
   51.26126126    0.01372902
   51.35135135    0.01329052
   51.44144144    0.01264765
   51.53153153    0.01170399
   51.62162162    0.01052312
   51.71171171    0.00926197
   51.80180180    0.00806489
   51.89189189    0.00701325
   51.98198198    0.00613194
   52.07207207    0.00541369
   52.16216216    0.00483839
   52.25225225    0.00438335
   52.34234234    0.00402684
   52.43243243    0.00374788
   52.52252252    0.00352469
   52.61261261    0.00333449
   52.70270270    0.00315763
   52.79279279    0.00298442
   52.88288288    0.00281734
   52.97297297    0.00266553
   53.06306306    0.00253764
   53.15315315    0.00243874
   53.24324324    0.00237104
   53.33333333    0.00233551
   53.42342342    0.00233328
   53.51351351    0.00236624
   53.60360360    0.00243705
   53.69369369    0.00254822
   53.78378378    0.00269980
   53.87387387    0.00288477
   53.96396396    0.00308250
   54.05405405    0.00325441
   54.14414414    0.00335174
   54.23423423    0.00334042
   54.32432432    0.00322562
   54.41441441    0.00304818
   54.50450450    0.00285760
   54.59459459    0.00269026
   54.68468468    0.00256519
   54.77477477    0.00248952
   54.86486486    0.00246445
   54.95495495    0.00248865
   55.04504505    0.00255844
   55.13513514    0.00266532
   55.22522523    0.00279187
   55.31531532    0.00290972
   55.40540541    0.00298644
   55.49549550    0.00300331
   55.58558559    0.00296930
   55.67567568    0.00291524
   55.76576577    0.00287472
   55.85585586    0.00287065
   55.94594595    0.00291246
   56.03603604    0.00299813
   56.12612613    0.00311758
   56.21621622    0.00325928
   56.30630631    0.00342042
   56.39639640    0.00361331
   56.48648649    0.00386023
   56.57657658    0.00418007
   56.66666667    0.00457393
   56.75675676    0.00501114
   56.84684685    0.00541833
   56.93693694    0.00568811
   57.02702703    0.00572525
   57.11711712    0.00550828
   57.20720721    0.00510328
   57.29729730    0.00461454
   57.38738739    0.00412908
   57.47747748    0.00369645
   57.56756757    0.00333504
   57.65765766    0.00304510
   57.74774775    0.00281891
   57.83783784    0.00264662
   57.92792793    0.00251892
   58.01801802    0.00242806
   58.10810811    0.00236791
   58.19819820    0.00233383
   58.28828829    0.00232245
   58.37837838    0.00233139
   58.46846847    0.00235909
   58.55855856    0.00240472
   58.64864865    0.00246800
   58.73873874    0.00254921
   58.82882883    0.00264915
   58.91891892    0.00276913
   59.00900901    0.00291104
   59.09909910    0.00307735
   59.18918919    0.00327132
   59.27927928    0.00349702
   59.36936937    0.00375961
   59.45945946    0.00406557
   59.54954955    0.00442302
   59.63963964    0.00484218
   59.72972973    0.00533590
   59.81981982    0.00592046
   59.90990991    0.00661655
   60.00000000    0.00745078
   60.09009009    0.00845774
   60.18018018    0.00968238
   60.27027027    0.01118208
   60.36036036    0.01302774
   60.45045045    0.01530200
   60.54054054    0.01808985
   60.63063063    0.02145281
   60.72072072    0.02537393
   60.81081081    0.02966885
   60.90090090    0.03389878
   60.99099099    0.03739442
   61.08108108    0.03949587
   61.17117117    0.03989582
   61.26126126    0.03876746
   61.35135135    0.03655251
   61.44144144    0.03364816
   61.53153153    0.03029518
   61.62162162    0.02669005
   61.71171171    0.02308099
   61.80180180    0.01971620
   61.89189189    0.01675526
   61.98198198    0.01424917
   62.07207207    0.01217437
   62.16216216    0.01047335
   62.25225225    0.00908130
   62.34234234    0.00793875
   62.43243243    0.00699572
   62.52252252    0.00621203
   62.61261261    0.00555594
   62.70270270    0.00500261
   62.79279279    0.00453258
   62.88288288    0.00413058
   62.97297297    0.00378458
   63.06306306    0.00348500
   63.15315315    0.00322420
   63.24324324    0.00299601
   63.33333333    0.00279543
   63.42342342    0.00261840
   63.51351351    0.00246155
   63.60360360    0.00232211
   63.69369369    0.00219779
   63.78378378    0.00208665
   63.87387387    0.00198708
   63.96396396    0.00189771
   64.05405405    0.00181738
   64.14414414    0.00174511
   64.23423423    0.00168002
   64.32432432    0.00162136
   64.41441441    0.00156841
   64.50450450    0.00152057
   64.59459459    0.00147732
   64.68468468    0.00143827
   64.77477477    0.00140315
   64.86486486    0.00137173
   64.95495495    0.00134381
   65.04504505    0.00131918
   65.13513514    0.00129767
   65.22522523    0.00127910
   65.31531532    0.00126333
   65.40540541    0.00125026
   65.49549550    0.00123979
   65.58558559    0.00123184
   65.67567568    0.00122638
   65.76576577    0.00122337
   65.85585586    0.00122281
   65.94594595    0.00122473
   66.03603604    0.00122915
   66.12612613    0.00123615
   66.21621622    0.00124581
   66.30630631    0.00125826
   66.39639640    0.00127363
   66.48648649    0.00129211
   66.57657658    0.00131392
   66.66666667    0.00133933
   66.75675676    0.00136868
   66.84684685    0.00140234
   66.93693694    0.00144080
   67.02702703    0.00148462
   67.11711712    0.00153448
   67.20720721    0.00159122
   67.29729730    0.00165585
   67.38738739    0.00172960
   67.47747748    0.00181392
   67.56756757    0.00191056
   67.65765766    0.00202152
   67.74774775    0.00214903
   67.83783784    0.00229558
   67.92792793    0.00246423
   68.01801802    0.00265936
   68.10810811    0.00288766
   68.19819820    0.00315845
   68.28828829    0.00348336
   68.37837838    0.00387547
   68.46846847    0.00434785
   68.55855856    0.00490995
   68.64864865    0.00555977
   68.73873874    0.00627089
   68.82882883    0.00697940
   68.91891892    0.00758883
   69.00900901    0.00801319
   69.09909910    0.00823995
   69.18918919    0.00834885
   69.27927928    0.00846223
   69.36936937    0.00868162
   69.45945946    0.00905747
   69.54954955    0.00958803
   69.63963964    0.01022848
   69.72972973    0.01090040
   69.81981982    0.01150148
   69.90990991    0.01193362
   70.00000000    0.01216301
   70.09009009    0.01226443
   70.18018018    0.01239144
   70.27027027    0.01270479
   70.36036036    0.01333008
   70.45045045    0.01435783
   70.54054054    0.01585829
   70.63063063    0.01788678
   70.72072072    0.02046728
   70.81081081    0.02354811
   70.90090090    0.02693391
   70.99099099    0.03022774
   71.08108108    0.03285452
   71.17117117    0.03422364
   71.26126126    0.03397410
   71.35135135    0.03213847
   71.44144144    0.02912247
   71.53153153    0.02552350
   71.62162162    0.02189337
   71.71171171    0.01858800
   71.80180180    0.01575854
   71.89189189    0.01342007
   71.98198198    0.01152278
   72.07207207    0.00999729
   72.16216216    0.00877639
   72.25225225    0.00780284
   72.34234234    0.00703021
   72.43243243    0.00642055
   72.52252252    0.00594041
   72.61261261    0.00555706
   72.70270270    0.00523774
   72.79279279    0.00495526
   72.88288288    0.00469642
   72.97297297    0.00446269
   73.06306306    0.00425908
   73.15315315    0.00408117
   73.24324324    0.00391076
   73.33333333    0.00372430
   73.42342342    0.00350883
   73.51351351    0.00327103
   73.60360360    0.00303016
   73.69369369    0.00280461
   73.78378378    0.00260496
   73.87387387    0.00243443
   73.96396396    0.00229200
   74.05405405    0.00217497
   74.14414414    0.00208047
   74.23423423    0.00200600
   74.32432432    0.00194952
   74.41441441    0.00190924
   74.50450450    0.00188307
   74.59459459    0.00186796
   74.68468468    0.00185946
   74.77477477    0.00185272
   74.86486486    0.00184504
   74.95495495    0.00183807
   75.04504505    0.00183706
   75.13513514    0.00184799
   75.22522523    0.00187532
   75.31531532    0.00192095
   75.40540541    0.00198327
   75.49549550    0.00205557
   75.58558559    0.00212483
   75.67567568    0.00217431
   75.76576577    0.00219194
   75.85585586    0.00217900
   75.94594595    0.00214932
   76.03603604    0.00212024
   76.12612613    0.00210490
   76.21621622    0.00211064
   76.30630631    0.00214087
   76.39639640    0.00219727
   76.48648649    0.00228139
   76.57657658    0.00239553
   76.66666667    0.00254321
   76.75675676    0.00272962
   76.84684685    0.00296199
   76.93693694    0.00325012
   77.02702703    0.00360703
   77.11711712    0.00404973
   77.20720721    0.00459989
   77.29729730    0.00528410
   77.38738739    0.00613250
   77.47747748    0.00717350
   77.56756757    0.00842034
   77.65765766    0.00984369
   77.74774775    0.01132959
   77.83783784    0.01264424
   77.92792793    0.01346582
   78.01801802    0.01353328
   78.10810811    0.01282525
   78.19819820    0.01157649
   78.28828829    0.01011179
   78.37837838    0.00868271
   78.46846847    0.00741964
   78.55855856    0.00636165
   78.64864865    0.00549982
   78.73873874    0.00480693
   78.82882883    0.00425264
   78.91891892    0.00380970
   79.00900901    0.00345564
   79.09909910    0.00317267
   79.18918919    0.00294704
   79.27927928    0.00276822
   79.36936937    0.00262818
   79.45945946    0.00252088
   79.54954955    0.00244182
   79.63963964    0.00238770
   79.72972973    0.00235622
   79.81981982    0.00234592
   79.90990991    0.00235606
   80.00000000    0.00238658
