# Final state angular momentum:   1
# Broadening parameter (in eV):    0.500
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
    0.54054054    0.00069022
    0.63063063    0.00071106
    0.72072072    0.00073304
    0.81081081    0.00075624
    0.90090090    0.00078076
    0.99099099    0.00080671
    1.08108108    0.00083420
    1.17117117    0.00086336
    1.26126126    0.00089434
    1.35135135    0.00092730
    1.44144144    0.00096242
    1.53153153    0.00099989
    1.62162162    0.00103996
    1.71171171    0.00108286
    1.80180180    0.00112890
    1.89189189    0.00117839
    1.98198198    0.00123172
    2.07207207    0.00128929
    2.16216216    0.00135160
    2.25225225    0.00141921
    2.34234234    0.00149274
    2.43243243    0.00157296
    2.52252252    0.00166072
    2.61261261    0.00175703
    2.70270270    0.00186308
    2.79279279    0.00198026
    2.88288288    0.00211023
    2.97297297    0.00225496
    3.06306306    0.00241683
    3.15315315    0.00259869
    3.24324324    0.00280402
    3.33333333    0.00303705
    3.42342342    0.00330302
    3.51351351    0.00360840
    3.60360360    0.00396130
    3.69369369    0.00437191
    3.78378378    0.00485314
    3.87387387    0.00542148
    3.96396396    0.00609808
    4.05405405    0.00691020
    4.14414414    0.00789297
    4.23423423    0.00909147
    4.32432432    0.01056256
    4.41441441    0.01237563
    4.50450450    0.01460907
    4.59459459    0.01733690
    4.68468468    0.02059416
    4.77477477    0.02430658
    4.86486486    0.02818218
    4.95495495    0.03162007
    5.04504505    0.03379111
    5.13513514    0.03402031
    5.22522523    0.03224908
    5.31531532    0.02908084
    5.40540541    0.02535404
    5.49549550    0.02171980
    5.58558559    0.01851684
    5.67567568    0.01584795
    5.76576577    0.01369168
    5.85585586    0.01197941
    5.94594595    0.01063472
    6.03603604    0.00958939
    6.12612613    0.00878808
    6.21621622    0.00818828
    6.30630631    0.00775869
    6.39639640    0.00747746
    6.48648649    0.00733076
    6.57657658    0.00731182
    6.66666667    0.00742041
    6.75675676    0.00766288
    6.84684685    0.00805261
    6.93693694    0.00861087
    7.02702703    0.00936799
    7.11711712    0.01036424
    7.20720721    0.01164940
    7.29729730    0.01327825
    7.38738739    0.01529654
    7.47747748    0.01770801
    7.56756757    0.02041277
    7.65765766    0.02312479
    7.74774775    0.02533290
    7.83783784    0.02643192
    7.92792793    0.02605598
    8.01801802    0.02434616
    8.10810811    0.02184232
    8.19819820    0.01913136
    8.28828829    0.01660841
    8.37837838    0.01445186
    8.46846847    0.01269822
    8.55855856    0.01131697
    8.64864865    0.01025622
    8.73873874    0.00946436
    8.82882883    0.00889822
    8.91891892    0.00852510
    9.00900901    0.00832237
    9.09909910    0.00827659
    9.18918919    0.00838266
    9.27927928    0.00864354
    9.36936937    0.00907040
    9.45945946    0.00968335
    9.54954955    0.01051281
    9.63963964    0.01160128
    9.72972973    0.01300511
    9.81981982    0.01479526
    9.90990991    0.01705413
   10.00000000    0.01986272
   10.09009009    0.02326735
   10.18018018    0.02721215
   10.27027027    0.03143533
   10.36036036    0.03537891
   10.45045045    0.03824091
   10.54054054    0.03927227
   10.63063063    0.03817218
   10.72072072    0.03525317
   10.81081081    0.03124711
   10.90090090    0.02693407
   10.99099099    0.02286826
   11.08108108    0.01931936
   11.17117117    0.01635111
   11.26126126    0.01392084
   11.35135135    0.01194744
   11.44144144    0.01034604
   11.53153153    0.00904171
   11.62162162    0.00797300
   11.71171171    0.00709119
   11.80180180    0.00635824
   11.89189189    0.00574464
   11.98198198    0.00522743
   12.07207207    0.00478873
   12.16216216    0.00441454
   12.25225225    0.00409378
   12.34234234    0.00381771
   12.43243243    0.00357931
   12.52252252    0.00337296
   12.61261261    0.00319414
   12.70270270    0.00303918
   12.79279279    0.00290510
   12.88288288    0.00278948
   12.97297297    0.00269039
   13.06306306    0.00260625
   13.15315315    0.00253583
   13.24324324    0.00247818
   13.33333333    0.00243261
   13.42342342    0.00239866
   13.51351351    0.00237610
   13.60360360    0.00236492
   13.69369369    0.00236533
   13.78378378    0.00237782
   13.87387387    0.00240314
   13.96396396    0.00244236
   14.05405405    0.00249696
   14.14414414    0.00256888
   14.23423423    0.00266066
   14.32432432    0.00277558
   14.41441441    0.00291790
   14.50450450    0.00309311
   14.59459459    0.00330833
   14.68468468    0.00357276
   14.77477477    0.00389833
   14.86486486    0.00430035
   14.95495495    0.00479820
   15.04504505    0.00541553
   15.13513514    0.00617919
   15.22522523    0.00711479
   15.31531532    0.00823514
   15.40540541    0.00951686
   15.49549550    0.01086394
   15.58558559    0.01207679
   15.67567568    0.01287835
   15.76576577    0.01304191
   15.85585586    0.01254780
   15.94594595    0.01160145
   16.03603604    0.01049094
   16.12612613    0.00944405
   16.21621622    0.00858512
   16.30630631    0.00796053
   16.39639640    0.00757596
   16.48648649    0.00742056
   16.57657658    0.00747521
   16.66666667    0.00770725
   16.75675676    0.00805473
   16.84684685    0.00841009
   16.93693694    0.00862786
   17.02702703    0.00858127
   17.11711712    0.00824037
   17.20720721    0.00769009
   17.29729730    0.00706559
   17.38738739    0.00647862
   17.47747748    0.00599115
   17.56756757    0.00562570
   17.65765766    0.00538406
   17.74774775    0.00526105
   17.83783784    0.00525196
   17.92792793    0.00535594
   18.01801802    0.00557724
   18.10810811    0.00592511
   18.19819820    0.00641206
   18.28828829    0.00704893
   18.37837838    0.00783387
   18.46846847    0.00873224
   18.55855856    0.00965036
   18.64864865    0.01042464
   18.73873874    0.01086628
   18.82882883    0.01086844
   18.91891892    0.01048726
   19.00900901    0.00990237
   19.09909910    0.00930535
   19.18918919    0.00882780
   19.27927928    0.00853647
   19.36936937    0.00845832
   19.45945946    0.00860497
   19.54954955    0.00898794
   19.63963964    0.00962633
   19.72972973    0.01054929
   19.81981982    0.01179354
   19.90990991    0.01339301
   20.00000000    0.01535342
   20.09009009    0.01760350
   20.18018018    0.01992553
   20.27027027    0.02191043
   20.36036036    0.02304142
   20.45045045    0.02295917
   20.54054054    0.02171837
   20.63063063    0.01974666
   20.72072072    0.01755647
   20.81081081    0.01551622
   20.90090090    0.01380712
   20.99099099    0.01248141
   21.08108108    0.01152928
   21.17117117    0.01092193
   21.26126126    0.01063337
   21.35135135    0.01064945
   21.44144144    0.01097071
   21.53153153    0.01161137
   21.62162162    0.01259412
   21.71171171    0.01393649
   21.80180180    0.01562187
   21.89189189    0.01754861
   21.98198198    0.01946843
   22.07207207    0.02097260
   22.16216216    0.02162096
   22.25225225    0.02120390
   22.34234234    0.01990217
   22.43243243    0.01815399
   22.52252252    0.01638757
   22.61261261    0.01486771
   22.70270270    0.01368809
   22.79279279    0.01281682
   22.88288288    0.01213999
   22.97297297    0.01151020
   23.06306306    0.01081584
   23.15315315    0.01003824
   23.24324324    0.00924246
   23.33333333    0.00851676
   23.42342342    0.00792505
   23.51351351    0.00749741
   23.60360360    0.00724045
   23.69369369    0.00714820
   23.78378378    0.00720693
   23.87387387    0.00739628
   23.96396396    0.00769400
   24.05405405    0.00808902
   24.14414414    0.00859351
   24.23423423    0.00923365
   24.32432432    0.01001367
   24.41441441    0.01086938
   24.50450450    0.01163631
   24.59459459    0.01207334
   24.68468468    0.01197549
   24.77477477    0.01131362
   24.86486486    0.01025480
   24.95495495    0.00904069
   25.04504505    0.00786165
   25.13513514    0.00681710
   25.22522523    0.00593665
   25.31531532    0.00521286
   25.40540541    0.00462413
   25.49549550    0.00414641
   25.58558559    0.00375808
   25.67567568    0.00344122
   25.76576577    0.00318159
   25.85585586    0.00296805
   25.94594595    0.00279200
   26.03603604    0.00264677
   26.12612613    0.00252720
   26.21621622    0.00242929
   26.30630631    0.00234995
   26.39639640    0.00228677
   26.48648649    0.00223792
   26.57657658    0.00220200
   26.66666667    0.00217798
   26.75675676    0.00216512
   26.84684685    0.00216296
   26.93693694    0.00217128
   27.02702703    0.00219008
   27.11711712    0.00221956
   27.20720721    0.00226016
   27.29729730    0.00231255
   27.38738739    0.00237764
   27.47747748    0.00245665
   27.56756757    0.00255113
   27.65765766    0.00266304
   27.74774775    0.00279482
   27.83783784    0.00294953
   27.92792793    0.00313100
   28.01801802    0.00334400
   28.10810811    0.00359453
   28.19819820    0.00389017
   28.28828829    0.00424057
   28.37837838    0.00465802
   28.46846847    0.00515832
   28.55855856    0.00576183
   28.64864865    0.00649482
   28.73873874    0.00739109
   28.82882883    0.00849360
   28.91891892    0.00985542
   29.00900901    0.01153834
   29.09909910    0.01360511
   29.18918919    0.01609786
   29.27927928    0.01899100
   29.36936937    0.02211136
   29.45945946    0.02505111
   29.54954955    0.02717556
   29.63963964    0.02786063
   29.72972973    0.02688715
   29.81981982    0.02460877
   29.90990991    0.02169023
   30.00000000    0.01872460
   30.09009009    0.01605953
   30.18018018    0.01382699
   30.27027027    0.01203478
   30.36036036    0.01063890
   30.45045045    0.00958359
   30.54054054    0.00881894
   30.63063063    0.00830704
   30.72072072    0.00802276
   30.81081081    0.00795194
   30.90090090    0.00808727
   30.99099099    0.00842003
   31.08108108    0.00892480
   31.17117117    0.00953599
   31.26126126    0.01012590
   31.35135135    0.01051530
   31.44144144    0.01054830
   31.53153153    0.01019514
   31.62162162    0.00957592
   31.71171171    0.00887640
   31.80180180    0.00825199
   31.89189189    0.00779274
   31.98198198    0.00753435
   32.07207207    0.00747638
   32.16216216    0.00758784
   32.25225225    0.00779910
   32.34234234    0.00799352
   32.43243243    0.00802740
   32.52252252    0.00779507
   32.61261261    0.00729547
   32.70270270    0.00662604
   32.79279279    0.00591082
   32.88288288    0.00524013
   32.97297297    0.00465710
   33.06306306    0.00417144
   33.15315315    0.00377612
   33.24324324    0.00345815
   33.33333333    0.00320372
   33.42342342    0.00300006
   33.51351351    0.00283601
   33.60360360    0.00270262
   33.69369369    0.00259379
   33.78378378    0.00250623
   33.87387387    0.00243845
   33.96396396    0.00238956
   34.05405405    0.00235876
   34.14414414    0.00234532
   34.23423423    0.00234878
   34.32432432    0.00236905
   34.41441441    0.00240650
   34.50450450    0.00246205
   34.59459459    0.00253722
   34.68468468    0.00263426
   34.77477477    0.00275623
   34.86486486    0.00290729
   34.95495495    0.00309287
   35.04504505    0.00332013
   35.13513514    0.00359836
   35.22522523    0.00393962
   35.31531532    0.00435927
   35.40540541    0.00487651
   35.49549550    0.00551408
   35.58558559    0.00629611
   35.67567568    0.00724164
   35.76576577    0.00834984
   35.85585586    0.00957348
   35.94594595    0.01078662
   36.03603604    0.01177751
   36.12612613    0.01231723
   36.21621622    0.01229931
   36.30630631    0.01182558
   36.39639640    0.01113707
   36.48648649    0.01047374
   36.57657658    0.00999645
   36.66666667    0.00978871
   36.75675676    0.00988822
   36.84684685    0.01031189
   36.93693694    0.01106321
   37.02702703    0.01211944
   37.11711712    0.01339740
   37.20720721    0.01470727
   37.29729730    0.01573622
   37.38738739    0.01613484
   37.47747748    0.01571106
   37.56756757    0.01456630
   37.65765766    0.01301403
   37.74774775    0.01137858
   37.83783784    0.00987038
   37.92792793    0.00857953
   38.01801802    0.00751971
   38.10810811    0.00666935
   38.19819820    0.00599618
   38.28828829    0.00546857
   38.37837838    0.00505957
   38.46846847    0.00474776
   38.55855856    0.00451679
   38.64864865    0.00435457
   38.73873874    0.00425252
   38.82882883    0.00420497
   38.91891892    0.00420876
   39.00900901    0.00426293
   39.09909910    0.00436866
   39.18918919    0.00452934
   39.27927928    0.00475079
   39.36936937    0.00504163
   39.45945946    0.00541391
   39.54954955    0.00588386
   39.63963964    0.00647287
   39.72972973    0.00720840
   39.81981982    0.00812442
   39.90990991    0.00926008
   40.00000000    0.01065406
   40.09009009    0.01232963
   40.18018018    0.01426430
   40.27027027    0.01634339
   40.36036036    0.01832278
   40.45045045    0.01986866
   40.54054054    0.02072627
   40.63063063    0.02091282
   40.72072072    0.02071785
   40.81081081    0.02049301
   40.90090090    0.02043602
   40.99099099    0.02049925
   41.08108108    0.02042450
   41.17117117    0.01989928
   41.26126126    0.01877828
   41.35135135    0.01718914
   41.44144144    0.01542142
   41.53153153    0.01374345
   41.62162162    0.01231376
   41.71171171    0.01119211
   41.80180180    0.01038269
   41.89189189    0.00986923
   41.98198198    0.00963435
   42.07207207    0.00966728
   42.16216216    0.00996373
   42.25225225    0.01051847
   42.34234234    0.01130825
   42.43243243    0.01226312
   42.52252252    0.01323568
   42.61261261    0.01400413
   42.70270270    0.01435569
   42.79279279    0.01422341
   42.88288288    0.01374283
   42.97297297    0.01316038
   43.06306306    0.01270007
   43.15315315    0.01249804
   43.24324324    0.01259843
   43.33333333    0.01296095
   43.42342342    0.01346005
   43.51351351    0.01389662
   43.60360360    0.01406022
   43.69369369    0.01383521
   43.78378378    0.01327015
   43.87387387    0.01254071
   43.96396396    0.01184129
   44.05405405    0.01129491
   44.14414414    0.01092002
   44.23423423    0.01063767
   44.32432432    0.01031035
   44.41441441    0.00981766
   44.50450450    0.00913349
   44.59459459    0.00833330
   44.68468468    0.00752948
   44.77477477    0.00680875
   44.86486486    0.00621446
   44.95495495    0.00575826
   45.04504505    0.00543661
   45.13513514    0.00524195
   45.22522523    0.00516815
   45.31531532    0.00521177
   45.40540541    0.00537013
   45.49549550    0.00563565
   45.58558559    0.00598584
   45.67567568    0.00637191
   45.76576577    0.00671814
   45.85585586    0.00694941
   45.94594595    0.00704058
   46.03603604    0.00703979
   46.12612613    0.00703398
   46.21621622    0.00709010
   46.30630631    0.00721578
   46.39639640    0.00734809
   46.48648649    0.00737313
   46.57657658    0.00718538
   46.66666667    0.00675918
   46.75675676    0.00616430
   46.84684685    0.00551066
   46.93693694    0.00488698
   47.02702703    0.00433964
   47.11711712    0.00388173
   47.20720721    0.00350855
   47.29729730    0.00320869
   47.38738739    0.00296980
   47.47747748    0.00278085
   47.56756757    0.00263283
   47.65765766    0.00251869
   47.74774775    0.00243309
   47.83783784    0.00237205
   47.92792793    0.00233272
   48.01801802    0.00231317
   48.10810811    0.00231225
   48.19819820    0.00232949
   48.28828829    0.00236505
   48.37837838    0.00241973
   48.46846847    0.00249500
   48.55855856    0.00259311
   48.64864865    0.00271718
   48.73873874    0.00287143
   48.82882883    0.00306146
   48.91891892    0.00329454
   49.00900901    0.00358001
   49.09909910    0.00392966
   49.18918919    0.00435779
   49.27927928    0.00488053
   49.36936937    0.00551348
   49.45945946    0.00626593
   49.54954955    0.00713048
   49.63963964    0.00806866
   49.72972973    0.00900037
   49.81981982    0.00981587
   49.90990991    0.01042915
   50.00000000    0.01084946
   50.09009009    0.01119735
   50.18018018    0.01164119
   50.27027027    0.01231802
   50.36036036    0.01328783
   50.45045045    0.01450752
   50.54054054    0.01580568
   50.63063063    0.01688808
   50.72072072    0.01744047
   50.81081081    0.01731996
   50.90090090    0.01666507
   50.99099099    0.01579080
   51.08108108    0.01498524
   51.17117117    0.01438366
   51.26126126    0.01394741
   51.35135135    0.01350786
   51.44144144    0.01286744
   51.53153153    0.01192991
   51.62162162    0.01075921
   51.71171171    0.00951285
   51.80180180    0.00833598
   51.89189189    0.00731112
   51.98198198    0.00646457
   52.07207207    0.00579073
   52.16216216    0.00527119
   52.25225225    0.00488433
   52.34234234    0.00460745
   52.43243243    0.00441429
   52.52252252    0.00427101
   52.61261261    0.00413656
   52.70270270    0.00397397
   52.79279279    0.00376826
   52.88288288    0.00353274
   52.97297297    0.00329550
   53.06306306    0.00308157
   53.15315315    0.00290540
   53.24324324    0.00277254
   53.33333333    0.00268397
   53.42342342    0.00263939
   53.51351351    0.00263896
   53.60360360    0.00268373
   53.69369369    0.00277488
   53.78378378    0.00291142
   53.87387387    0.00308551
   53.96396396    0.00327584
   54.05405405    0.00344324
   54.14414414    0.00353846
   54.23423423    0.00352717
   54.32432432    0.00341462
   54.41441441    0.00324208
   54.50450450    0.00305971
   54.59459459    0.00290460
   54.68468468    0.00279664
   54.77477477    0.00274388
   54.86486486    0.00274858
   54.95495495    0.00281027
   55.04504505    0.00292548
   55.13513514    0.00308412
   55.22522523    0.00326398
   55.31531532    0.00342802
   55.40540541    0.00353365
   55.49549550    0.00355627
   55.58558559    0.00350805
   55.67567568    0.00343003
   55.76576577    0.00336664
   55.85585586    0.00334770
   55.94594595    0.00338425
   56.03603604    0.00347091
   56.12612613    0.00359013
   56.21621622    0.00372163
   56.30630631    0.00385730
   56.39639640    0.00401101
   56.48648649    0.00421160
   56.57657658    0.00448490
   56.66666667    0.00483645
   56.75675676    0.00523735
   56.84684685    0.00561431
   56.93693694    0.00585925
   57.02702703    0.00587604
   57.11711712    0.00564230
   57.20720721    0.00522332
   57.29729730    0.00472277
   57.38738739    0.00422724
   57.47747748    0.00378593
   57.56756757    0.00341704
   57.65765766    0.00312062
   57.74774775    0.00288880
   57.83783784    0.00271160
   57.92792793    0.00257959
   58.01801802    0.00248493
   58.10810811    0.00242140
   58.19819820    0.00238433
   58.28828829    0.00237025
   58.37837838    0.00237677
   58.46846847    0.00240229
   58.55855856    0.00244593
   58.64864865    0.00250741
   58.73873874    0.00258698
   58.82882883    0.00268541
   58.91891892    0.00280401
   59.00900901    0.00294464
   59.09909910    0.00310979
   59.18918919    0.00330267
   59.27927928    0.00352737
   59.36936937    0.00378903
   59.45945946    0.00409414
   59.54954955    0.00445079
   59.63963964    0.00486921
   59.72972973    0.00536226
   59.81981982    0.00594619
   59.90990991    0.00664169
   60.00000000    0.00747539
   60.09009009    0.00848187
   60.18018018    0.00970606
   60.27027027    0.01120537
   60.36036036    0.01305069
   60.45045045    0.01532465
   60.54054054    0.01811226
   60.63063063    0.02147505
   60.72072072    0.02539606
   60.81081081    0.02969095
   60.90090090    0.03392094
   60.99099099    0.03741671
   61.08108108    0.03951833
   61.17117117    0.03991842
   61.26126126    0.03879009
   61.35135135    0.03657497
   61.44144144    0.03367025
   61.53153153    0.03031675
   61.62162162    0.02671105
   61.71171171    0.02310144
   61.80180180    0.01973617
   61.89189189    0.01677483
   61.98198198    0.01426842
   62.07207207    0.01219337
   62.16216216    0.01049217
   62.25225225    0.00909999
   62.34234234    0.00795735
   62.43243243    0.00701430
   62.52252252    0.00623064
   62.61261261    0.00557462
   62.70270270    0.00502140
   62.79279279    0.00455155
   62.88288288    0.00414979
   62.97297297    0.00380409
   63.06306306    0.00350490
   63.15315315    0.00324456
   63.24324324    0.00301694
   63.33333333    0.00281707
   63.42342342    0.00264088
   63.51351351    0.00248507
   63.60360360    0.00234689
   63.69369369    0.00222412
   63.78378378    0.00211489
   63.87387387    0.00201767
   63.96396396    0.00193123
   64.05405405    0.00185453
   64.14414414    0.00178672
   64.23423423    0.00172705
   64.32432432    0.00167474
   64.41441441    0.00162877
   64.50450450    0.00158770
   64.59459459    0.00154964
   64.68468468    0.00151275
   64.77477477    0.00147601
   64.86486486    0.00143981
   64.95495495    0.00140538
   65.04504505    0.00137392
   65.13513514    0.00134612
   65.22522523    0.00132220
   65.31531532    0.00130204
   65.40540541    0.00128544
   65.49549550    0.00127216
   65.58558559    0.00126200
   65.67567568    0.00125479
   65.76576577    0.00125041
   65.85585586    0.00124879
   65.94594595    0.00124989
   66.03603604    0.00125371
   66.12612613    0.00126027
   66.21621622    0.00126965
   66.30630631    0.00128193
   66.39639640    0.00129726
   66.48648649    0.00131580
   66.57657658    0.00133777
   66.66666667    0.00136345
   66.75675676    0.00139314
   66.84684685    0.00142725
   66.93693694    0.00146625
   67.02702703    0.00151071
   67.11711712    0.00156132
   67.20720721    0.00161893
   67.29729730    0.00168456
   67.38738739    0.00175943
   67.47747748    0.00184505
   67.56756757    0.00194316
   67.65765766    0.00205579
   67.74774775    0.00218521
   67.83783784    0.00233395
   67.92792793    0.00250511
   68.01801802    0.00270314
   68.10810811    0.00293478
   68.19819820    0.00320948
   68.28828829    0.00353895
   68.37837838    0.00393645
   68.46846847    0.00441524
   68.55855856    0.00498500
   68.64864865    0.00564407
   68.73873874    0.00636642
   68.82882883    0.00708869
   68.91891892    0.00771503
   69.00900901    0.00816024
   69.09909910    0.00841259
   69.18918919    0.00855243
   69.27927928    0.00870197
   69.36936937    0.00896092
   69.45945946    0.00937508
   69.54954955    0.00993504
   69.63963964    0.01058773
   69.72972973    0.01125086
   69.81981982    0.01182553
   69.90990991    0.01222182
   70.00000000    0.01241376
   70.09009009    0.01248106
   70.18018018    0.01257929
   70.27027027    0.01286950
   70.36036036    0.01347674
   70.45045045    0.01449080
   70.54054054    0.01598125
   70.63063063    0.01800281
   70.72072072    0.02057907
   70.81081081    0.02365803
   70.90090090    0.02704417
   70.99099099    0.03034035
   71.08108108    0.03297104
   71.17117117    0.03434501
   71.26126126    0.03410027
   71.35135135    0.03226811
   71.44144144    0.02925353
   71.53153153    0.02565451
   71.62162162    0.02202419
   71.71171171    0.01871986
   71.80180180    0.01589362
   71.89189189    0.01356114
   71.98198198    0.01167311
   72.07207207    0.01016061
   72.16216216    0.00895703
   72.25225225    0.00800575
   72.34234234    0.00726101
   72.43243243    0.00668510
   72.52252252    0.00624405
   72.61261261    0.00590318
   72.70270270    0.00562660
   72.79279279    0.00538444
   72.88288288    0.00516343
   72.97297297    0.00496739
   73.06306306    0.00480275
   73.15315315    0.00466137
   73.24324324    0.00451518
   73.33333333    0.00432884
   73.42342342    0.00408397
   73.51351351    0.00379265
   73.60360360    0.00348625
   73.69369369    0.00319460
   73.78378378    0.00293513
   73.87387387    0.00271364
   73.96396396    0.00252915
   74.05405405    0.00237793
   74.14414414    0.00225575
   74.23423423    0.00215887
   74.32432432    0.00208419
   74.41441441    0.00202910
   74.50450450    0.00199086
   74.59459459    0.00196590
   74.68468468    0.00194941
   74.77477477    0.00193628
   74.86486486    0.00192363
   74.95495495    0.00191299
   75.04504505    0.00190954
   75.13513514    0.00191927
   75.22522523    0.00194662
   75.31531532    0.00199344
   75.40540541    0.00205794
   75.49549550    0.00213287
   75.58558559    0.00220427
   75.67567568    0.00225418
   75.76576577    0.00226969
   75.85585586    0.00225208
   75.94594595    0.00221610
   76.03603604    0.00218024
   76.12612613    0.00215845
   76.21621622    0.00215849
   76.30630631    0.00218383
   76.39639640    0.00223613
   76.48648649    0.00231681
   76.57657658    0.00242806
   76.66666667    0.00257329
   76.75675676    0.00275761
   76.84684685    0.00298818
   76.93693694    0.00327474
   77.02702703    0.00363028
   77.11711712    0.00407176
   77.20720721    0.00462084
   77.29729730    0.00530409
   77.38738739    0.00615162
   77.47747748    0.00719183
   77.56756757    0.00843795
   77.65765766    0.00986064
   77.74774775    0.01134594
   77.83783784    0.01266004
   77.92792793    0.01348111
   78.01801802    0.01354810
   78.10810811    0.01283963
   78.19819820    0.01159047
   78.28828829    0.01012540
   78.37837838    0.00869596
   78.46846847    0.00743256
   78.55855856    0.00637427
   78.64864865    0.00551215
   78.73873874    0.00481899
   78.82882883    0.00426445
   78.91891892    0.00382128
   79.00900901    0.00346699
   79.09909910    0.00318382
   79.18918919    0.00295800
   79.27927928    0.00277899
   79.36936937    0.00263878
   79.45945946    0.00253133
   79.54954955    0.00245212
   79.63963964    0.00239786
   79.72972973    0.00236626
   79.81981982    0.00235585
   79.90990991    0.00236589
   80.00000000    0.00239632
