# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   12.46246246    0.00436605
   12.57257257    0.00419707
   12.68268268    0.00403737
   12.79279279    0.00388969
   12.90290290    0.00375760
   13.01301301    0.00364480
   13.12312312    0.00355401
   13.23323323    0.00348618
   13.34334334    0.00344051
   13.45345345    0.00341514
   13.56356356    0.00340780
   13.67367367    0.00341596
   13.78378378    0.00343652
   13.89389389    0.00346561
   14.00400400    0.00349876
   14.11411411    0.00353200
   14.22422422    0.00356383
   14.33433433    0.00359656
   14.44444444    0.00363541
   14.55455455    0.00368516
   14.66466466    0.00374649
   14.77477477    0.00381443
   14.88488488    0.00387983
   14.99499499    0.00393293
   15.10510511    0.00396727
   15.21521522    0.00398201
   15.32532533    0.00398135
   15.43543544    0.00397178
   15.54554555    0.00395874
   15.65565566    0.00394502
   15.76576577    0.00393110
   15.87587588    0.00391660
   15.98598599    0.00390127
   16.09609610    0.00388579
   16.20620621    0.00387240
   16.31631632    0.00386515
   16.42642643    0.00386853
   16.53653654    0.00388495
   16.64664665    0.00391228
   16.75675676    0.00394323
   16.86686687    0.00396692
   16.97697698    0.00397229
   17.08708709    0.00395243
   17.19719720    0.00390740
   17.30730731    0.00384399
   17.41741742    0.00377256
   17.52752753    0.00370315
   17.63763764    0.00364261
   17.74774775    0.00359352
   17.85785786    0.00355472
   17.96796797    0.00352278
   18.07807808    0.00349357
   18.18818819    0.00346335
   18.29829830    0.00342941
   18.40840841    0.00339080
   18.51851852    0.00334864
   18.62862863    0.00330556
   18.73873874    0.00326406
   18.84884885    0.00322515
   18.95895896    0.00318828
   19.06906907    0.00315259
   19.17917918    0.00311815
   19.28928929    0.00308579
   19.39939940    0.00305580
   19.50950951    0.00302695
   19.61961962    0.00299716
   19.72972973    0.00296527
   19.83983984    0.00293238
   19.94994995    0.00290144
   20.06006006    0.00287567
   20.17017017    0.00285713
   20.28028028    0.00284658
   20.39039039    0.00284424
   20.50050050    0.00285059
   20.61061061    0.00286646
   20.72072072    0.00289257
   20.83083083    0.00292880
   20.94094094    0.00297358
   21.05105105    0.00302359
   21.16116116    0.00307412
   21.27127127    0.00312024
   21.38138138    0.00315794
   21.49149149    0.00318478
   21.60160160    0.00319976
   21.71171171    0.00320356
   21.82182182    0.00319894
   21.93193193    0.00319064
   22.04204204    0.00318402
   22.15215215    0.00318285
   22.26226226    0.00318777
   22.37237237    0.00319643
   22.48248248    0.00320521
   22.59259259    0.00321153
   22.70270270    0.00321520
   22.81281281    0.00321822
   22.92292292    0.00322347
   23.03303303    0.00323335
   23.14314314    0.00324895
   23.25325325    0.00326959
   23.36336336    0.00329263
   23.47347347    0.00331349
   23.58358358    0.00332593
   23.69369369    0.00332269
   23.80380380    0.00329694
   23.91391391    0.00324443
   24.02402402    0.00316589
   24.13413413    0.00306794
   24.24424424    0.00296171
   24.35435435    0.00285953
   24.46446446    0.00277171
   24.57457457    0.00270478
   24.68468468    0.00266130
   24.79479479    0.00264028
   24.90490490    0.00263777
   25.01501502    0.00264737
   25.12512513    0.00266104
   25.23523524    0.00267062
   25.34534535    0.00266975
   25.45545546    0.00265550
   25.56556557    0.00262888
   25.67567568    0.00259403
   25.78578579    0.00255677
   25.89589590    0.00252304
   26.00600601    0.00249770
   26.11611612    0.00248368
   26.22622623    0.00248154
   26.33633634    0.00248956
   26.44644645    0.00250423
   26.55655656    0.00252116
   26.66666667    0.00253600
   26.77677678    0.00254502
   26.88688689    0.00254530
   26.99699700    0.00253492
   27.10710711    0.00251361
   27.21721722    0.00248331
   27.32732733    0.00244813
   27.43743744    0.00241320
   27.54754755    0.00238312
   27.65765766    0.00236044
   27.76776777    0.00234487
   27.87787788    0.00233329
   27.98798799    0.00232080
   28.09809810    0.00230242
   28.20820821    0.00227490
   28.31831832    0.00223782
   28.42842843    0.00219335
   28.53853854    0.00214521
   28.64864865    0.00209754
   28.75875876    0.00205417
   28.86886887    0.00201821
   28.97897898    0.00199168
   29.08908909    0.00197514
   29.19919920    0.00196756
   29.30930931    0.00196645
   29.41941942    0.00196843
   29.52952953    0.00197001
   29.63963964    0.00196830
   29.74974975    0.00196142
   29.85985986    0.00194850
   29.96996997    0.00192948
   30.08008008    0.00190488
   30.19019019    0.00187567
   30.30030030    0.00184321
   30.41041041    0.00180918
   30.52052052    0.00177521
   30.63063063    0.00174253
   30.74074074    0.00171161
   30.85085085    0.00168227
   30.96096096    0.00165391
   31.07107107    0.00162591
   31.18118118    0.00159792
   31.29129129    0.00157009
   31.40140140    0.00154316
   31.51151151    0.00151830
   31.62162162    0.00149657
   31.73173173    0.00147838
   31.84184184    0.00146310
   31.95195195    0.00144908
   32.06206206    0.00143422
   32.17217217    0.00141678
   32.28228228    0.00139611
   32.39239239    0.00137288
   32.50250250    0.00134872
   32.61261261    0.00132543
   32.72272272    0.00130418
   32.83283283    0.00128517
   32.94294294    0.00126762
   33.05305305    0.00125016
   33.16316316    0.00123140
   33.27327327    0.00121046
   33.38338338    0.00118730
   33.49349349    0.00116274
   33.60360360    0.00113809
   33.71371371    0.00111462
   33.82382382    0.00109301
   33.93393393    0.00107300
   34.04404404    0.00105356
   34.15415415    0.00103334
   34.26426426    0.00101136
   34.37437437    0.00098750
   34.48448448    0.00096249
   34.59459459    0.00093765
   34.70470470    0.00091436
   34.81481481    0.00089384
   34.92492492    0.00087689
   35.03503504    0.00086377
   35.14514515    0.00085413
   35.25525526    0.00084714
   35.36536537    0.00084179
   35.47547548    0.00083727
   35.58558559    0.00083321
   35.69569570    0.00082966
   35.80580581    0.00082676
   35.91591592    0.00082443
   36.02602603    0.00082223
   36.13613614    0.00081956
   36.24624625    0.00081588
   36.35635636    0.00081085
   36.46646647    0.00080435
   36.57657658    0.00079647
   36.68668669    0.00078749
   36.79679680    0.00077786
   36.90690691    0.00076801
   37.01701702    0.00075822
   37.12712713    0.00074852
   37.23723724    0.00073876
   37.34734735    0.00072883
   37.45745746    0.00071885
   37.56756757    0.00070924
   37.67767768    0.00070069
   37.78778779    0.00069393
   37.89789790    0.00068943
   38.00800801    0.00068722
   38.11811812    0.00068677
   38.22822823    0.00068705
   38.33833834    0.00068673
   38.44844845    0.00068454
   38.55855856    0.00067949
   38.66866867    0.00067105
   38.77877878    0.00065913
   38.88888889    0.00064405
   38.99899900    0.00062646
   39.10910911    0.00060734
   39.21921922    0.00058788
   39.32932933    0.00056936
   39.43943944    0.00055288
   39.54954955    0.00053925
   39.65965966    0.00052887
   39.76976977    0.00052179
   39.87987988    0.00051777
   39.98998999    0.00051642
   40.10010010    0.00051726
   40.21021021    0.00051971
   40.32032032    0.00052310
   40.43043043    0.00052666
   40.54054054    0.00052968
   40.65065065    0.00053168
   40.76076076    0.00053253
   40.87087087    0.00053239
   40.98098098    0.00053145
   41.09109109    0.00052969
   41.20120120    0.00052683
   41.31131131    0.00052249
   41.42142142    0.00051643
   41.53153153    0.00050867
   41.64164164    0.00049946
   41.75175175    0.00048917
   41.86186186    0.00047825
   41.97197197    0.00046708
   42.08208208    0.00045602
   42.19219219    0.00044535
   42.30230230    0.00043529
   42.41241241    0.00042585
   42.52252252    0.00041692
   42.63263263    0.00040824
   42.74274274    0.00039964
   42.85285285    0.00039111
   42.96296296    0.00038290
   43.07307307    0.00037536
   43.18318318    0.00036875
   43.29329329    0.00036315
   43.40340340    0.00035839
   43.51351351    0.00035415
   43.62362362    0.00035008
   43.73373373    0.00034592
   43.84384384    0.00034162
   43.95395395    0.00033727
   44.06406406    0.00033310
   44.17417417    0.00032930
   44.28428428    0.00032591
   44.39439439    0.00032278
   44.50450450    0.00031959
   44.61461461    0.00031603
   44.72472472    0.00031194
   44.83483483    0.00030732
   44.94494494    0.00030236
   45.05505506    0.00029727
   45.16516517    0.00029227
   45.27527528    0.00028757
   45.38538539    0.00028332
   45.49549550    0.00027964
   45.60560561    0.00027655
   45.71571572    0.00027399
   45.82582583    0.00027180
   45.93593594    0.00026979
   46.04604605    0.00026782
   46.15615616    0.00026575
   46.26626627    0.00026346
   46.37637638    0.00026086
   46.48648649    0.00025787
   46.59659660    0.00025446
   46.70670671    0.00025071
   46.81681682    0.00024672
   46.92692693    0.00024264
   47.03703704    0.00023866
   47.14714715    0.00023497
   47.25725726    0.00023180
   47.36736737    0.00022938
   47.47747748    0.00022790
   47.58758759    0.00022742
   47.69769770    0.00022791
   47.80780781    0.00022920
   47.91791792    0.00023107
   48.02802803    0.00023329
   48.13813814    0.00023566
   48.24824825    0.00023811
   48.35835836    0.00024073
   48.46846847    0.00024369
   48.57857858    0.00024721
   48.68868869    0.00025136
   48.79879880    0.00025604
   48.90890891    0.00026089
   49.01901902    0.00026545
   49.12912913    0.00026919
   49.23923924    0.00027168
   49.34934935    0.00027261
   49.45945946    0.00027185
   49.56956957    0.00026941
   49.67967968    0.00026540
   49.78978979    0.00026003
   49.89989990    0.00025359
   50.01001001    0.00024642
   50.12012012    0.00023887
   50.23023023    0.00023129
   50.34034034    0.00022396
   50.45045045    0.00021705
   50.56056056    0.00021063
   50.67067067    0.00020470
   50.78078078    0.00019920
   50.89089089    0.00019409
   51.00100100    0.00018935
   51.11111111    0.00018498
   51.22122122    0.00018100
   51.33133133    0.00017739
   51.44144144    0.00017410
   51.55155155    0.00017102
   51.66166166    0.00016803
   51.77177177    0.00016501
   51.88188188    0.00016192
   51.99199199    0.00015879
   52.10210210    0.00015575
   52.21221221    0.00015298
   52.32232232    0.00015065
   52.43243243    0.00014887
   52.54254254    0.00014765
   52.65265265    0.00014688
   52.76276276    0.00014637
   52.87287287    0.00014586
   52.98298298    0.00014511
   53.09309309    0.00014398
   53.20320320    0.00014243
   53.31331331    0.00014053
   53.42342342    0.00013845
   53.53353353    0.00013639
   53.64364364    0.00013446
   53.75375375    0.00013269
   53.86386386    0.00013103
   53.97397397    0.00012932
   54.08408408    0.00012742
   54.19419419    0.00012522
   54.30430430    0.00012273
   54.41441441    0.00012001
   54.52452452    0.00011718
   54.63463463    0.00011433
   54.74474474    0.00011158
   54.85485485    0.00010899
   54.96496496    0.00010666
   55.07507508    0.00010467
   55.18518519    0.00010307
   55.29529530    0.00010191
   55.40540541    0.00010117
   55.51551552    0.00010077
   55.62562563    0.00010059
   55.73573574    0.00010045
   55.84584585    0.00010018
   55.95595596    0.00009963
   56.06606607    0.00009871
   56.17617618    0.00009743
   56.28628629    0.00009581
   56.39639640    0.00009396
   56.50650651    0.00009198
   56.61661662    0.00008999
   56.72672673    0.00008811
   56.83683684    0.00008637
   56.94694695    0.00008478
   57.05705706    0.00008326
   57.16716717    0.00008169
   57.27727728    0.00007998
   57.38738739    0.00007808
   57.49749750    0.00007602
   57.60760761    0.00007389
   57.71771772    0.00007180
   57.82782783    0.00006981
   57.93793794    0.00006799
   58.04804805    0.00006633
   58.15815816    0.00006484
   58.26826827    0.00006350
   58.37837838    0.00006229
   58.48848849    0.00006118
   58.59859860    0.00006012
   58.70870871    0.00005908
   58.81881882    0.00005803
   58.92892893    0.00005695
   59.03903904    0.00005586
   59.14914915    0.00005477
   59.25925926    0.00005370
   59.36936937    0.00005267
   59.47947948    0.00005168
   59.58958959    0.00005074
   59.69969970    0.00004984
   59.80980981    0.00004896
   59.91991992    0.00004812
   60.03003003    0.00004731
   60.14014014    0.00004654
   60.25025025    0.00004580
   60.36036036    0.00004510
   60.47047047    0.00004442
   60.58058058    0.00004376
   60.69069069    0.00004311
   60.80080080    0.00004246
   60.91091091    0.00004183
   61.02102102    0.00004121
   61.13113113    0.00004062
   61.24124124    0.00004004
   61.35135135    0.00003949
   61.46146146    0.00003896
   61.57157157    0.00003844
   61.68168168    0.00003796
   61.79179179    0.00003752
   61.90190190    0.00003711
   62.01201201    0.00003674
   62.12212212    0.00003642
   62.23223223    0.00003613
   62.34234234    0.00003586
   62.45245245    0.00003563
   62.56256256    0.00003541
   62.67267267    0.00003522
   62.78278278    0.00003505
   62.89289289    0.00003490
   63.00300300    0.00003477
   63.11311311    0.00003467
   63.22322322    0.00003459
   63.33333333    0.00003454
   63.44344344    0.00003450
   63.55355355    0.00003448
   63.66366366    0.00003449
   63.77377377    0.00003451
   63.88388388    0.00003455
   63.99399399    0.00003461
   64.10410410    0.00003471
   64.21421421    0.00003484
   64.32432432    0.00003500
   64.43443443    0.00003521
   64.54454454    0.00003546
   64.65465465    0.00003574
   64.76476476    0.00003607
   64.87487487    0.00003643
   64.98498498    0.00003683
   65.09509510    0.00003727
   65.20520521    0.00003775
   65.31531532    0.00003827
   65.42542543    0.00003883
   65.53553554    0.00003944
   65.64564565    0.00004007
   65.75575576    0.00004074
   65.86586587    0.00004143
   65.97597598    0.00004214
   66.08608609    0.00004288
   66.19619620    0.00004364
   66.30630631    0.00004443
   66.41641642    0.00004525
   66.52652653    0.00004608
   66.63663664    0.00004690
   66.74674675    0.00004769
   66.85685686    0.00004843
   66.96696697    0.00004911
   67.07707708    0.00004973
   67.18718719    0.00005031
   67.29729730    0.00005086
   67.40740741    0.00005140
   67.51751752    0.00005194
   67.62762763    0.00005251
   67.73773774    0.00005308
   67.84784785    0.00005367
   67.95795796    0.00005428
   68.06806807    0.00005491
   68.17817818    0.00005557
   68.28828829    0.00005626
   68.39839840    0.00005699
   68.50850851    0.00005777
   68.61861862    0.00005859
   68.72872873    0.00005944
   68.83883884    0.00006032
   68.94894895    0.00006120
   69.05905906    0.00006208
   69.16916917    0.00006293
   69.27927928    0.00006372
   69.38938939    0.00006445
   69.49949950    0.00006512
   69.60960961    0.00006576
   69.71971972    0.00006642
   69.82982983    0.00006711
   69.93993994    0.00006788
   70.05005005    0.00006876
   70.16016016    0.00006976
   70.27027027    0.00007090
   70.38038038    0.00007221
   70.49049049    0.00007370
   70.60060060    0.00007537
   70.71071071    0.00007722
   70.82082082    0.00007920
   70.93093093    0.00008128
   71.04104104    0.00008342
   71.15115115    0.00008560
   71.26126126    0.00008783
   71.37137137    0.00009013
   71.48148148    0.00009254
   71.59159159    0.00009506
   71.70170170    0.00009772
   71.81181181    0.00010048
   71.92192192    0.00010332
   72.03203203    0.00010621
   72.14214214    0.00010911
   72.25225225    0.00011197
   72.36236236    0.00011477
   72.47247247    0.00011745
   72.58258258    0.00011999
   72.69269269    0.00012236
   72.80280280    0.00012457
   72.91291291    0.00012662
   73.02302302    0.00012851
   73.13313313    0.00013027
   73.24324324    0.00013197
   73.35335335    0.00013367
   73.46346346    0.00013543
   73.57357357    0.00013727
   73.68368368    0.00013918
   73.79379379    0.00014114
   73.90390390    0.00014317
   74.01401401    0.00014531
   74.12412412    0.00014760
   74.23423423    0.00015011
   74.34434434    0.00015283
   74.45445445    0.00015574
   74.56456456    0.00015878
   74.67467467    0.00016187
   74.78478478    0.00016495
   74.89489489    0.00016799
   75.00500501    0.00017099
   75.11511512    0.00017397
   75.22522523    0.00017698
   75.33533534    0.00018009
   75.44544545    0.00018340
   75.55555556    0.00018706
   75.66566567    0.00019120
   75.77577578    0.00019587
   75.88588589    0.00020104
   75.99599600    0.00020651
   76.10610611    0.00021203
   76.21621622    0.00021733
   76.32632633    0.00022221
   76.43643644    0.00022658
   76.54654655    0.00023045
   76.65665666    0.00023387
   76.76676677    0.00023688
   76.87687688    0.00023943
   76.98698699    0.00024145
   77.09709710    0.00024288
   77.20720721    0.00024372
   77.31731732    0.00024407
   77.42742743    0.00024412
   77.53753754    0.00024407
   77.64764765    0.00024410
   77.75775776    0.00024437
   77.86786787    0.00024503
   77.97797798    0.00024621
   78.08808809    0.00024791
   78.19819820    0.00025001
   78.30830831    0.00025224
   78.41841842    0.00025426
   78.52852853    0.00025580
   78.63863864    0.00025675
   78.74874875    0.00025721
   78.85885886    0.00025744
   78.96896897    0.00025778
   79.07907908    0.00025857
   79.18918919    0.00026003
   79.29929930    0.00026225
   79.40940941    0.00026515
   79.51951952    0.00026855
   79.62962963    0.00027218
   79.73973974    0.00027580
   79.84984985    0.00027927
   79.95995996    0.00028248
   80.07007007    0.00028545
   80.18018018    0.00028817
   80.29029029    0.00029067
   80.40040040    0.00029292
   80.51051051    0.00029491
   80.62062062    0.00029663
   80.73073073    0.00029815
   80.84084084    0.00029955
   80.95095095    0.00030093
   81.06106106    0.00030236
   81.17117117    0.00030384
   81.28128128    0.00030538
   81.39139139    0.00030696
   81.50150150    0.00030858
   81.61161161    0.00031023
   81.72172172    0.00031188
   81.83183183    0.00031349
   81.94194194    0.00031501
   82.05205205    0.00031644
   82.16216216    0.00031782
   82.27227227    0.00031936
   82.38238238    0.00032137
   82.49249249    0.00032430
   82.60260260    0.00032860
   82.71271271    0.00033469
   82.82282282    0.00034287
   82.93293293    0.00035333
   83.04304304    0.00036611
   83.15315315    0.00038108
   83.26326326    0.00039804
   83.37337337    0.00041667
   83.48348348    0.00043662
   83.59359359    0.00045741
   83.70370370    0.00047846
   83.81381381    0.00049910
   83.92392392    0.00051870
   84.03403403    0.00053683
   84.14414414    0.00055337
   84.25425425    0.00056851
   84.36436436    0.00058256
   84.47447447    0.00059566
   84.58458458    0.00060760
   84.69469469    0.00061772
   84.80480480    0.00062504
   84.91491491    0.00062854
   85.02502503    0.00062756
   85.13513514    0.00062209
   85.24524525    0.00061290
   85.35535536    0.00060129
   85.46546547    0.00058875
   85.57557558    0.00057653
   85.68568569    0.00056545
   85.79579580    0.00055592
   85.90590591    0.00054797
   86.01601602    0.00054146
   86.12612613    0.00053614
   86.23623624    0.00053173
   86.34634635    0.00052796
   86.45645646    0.00052461
   86.56656657    0.00052152
   86.67667668    0.00051862
   86.78678679    0.00051594
   86.89689690    0.00051348
   87.00700701    0.00051124
   87.11711712    0.00050917
   87.22722723    0.00050726
   87.33733734    0.00050548
   87.44744745    0.00050382
   87.55755756    0.00050227
   87.66766767    0.00050087
   87.77777778    0.00049976
   87.88788789    0.00049920
   87.99799800    0.00049952
   88.10810811    0.00050099
   88.21821822    0.00050376
   88.32832833    0.00050776
   88.43843844    0.00051270
   88.54854855    0.00051812
   88.65865866    0.00052337
   88.76876877    0.00052778
   88.87887888    0.00053073
   88.98898899    0.00053182
   89.09909910    0.00053102
   89.20920921    0.00052866
   89.31931932    0.00052539
   89.42942943    0.00052201
   89.53953954    0.00051931
   89.64964965    0.00051785
   89.75975976    0.00051786
   89.86986987    0.00051916
   89.97997998    0.00052126
   90.09009009    0.00052353
   90.20020020    0.00052539
   90.31031031    0.00052651
   90.42042042    0.00052686
   90.53053053    0.00052663
   90.64064064    0.00052617
   90.75075075    0.00052586
   90.86086086    0.00052601
   90.97097097    0.00052692
   91.08108108    0.00052880
   91.19119119    0.00053186
   91.30130130    0.00053618
   91.41141141    0.00054175
   91.52152152    0.00054834
   91.63163163    0.00055558
   91.74174174    0.00056294
   91.85185185    0.00056992
   91.96196196    0.00057607
   92.07207207    0.00058114
   92.18218218    0.00058505
   92.29229229    0.00058788
   92.40240240    0.00058979
   92.51251251    0.00059100
   92.62262262    0.00059174
   92.73273273    0.00059223
   92.84284284    0.00059259
   92.95295295    0.00059282
   93.06306306    0.00059282
   93.17317317    0.00059251
   93.28328328    0.00059182
   93.39339339    0.00059082
   93.50350350    0.00058966
   93.61361361    0.00058860
   93.72372372    0.00058788
   93.83383383    0.00058768
   93.94394394    0.00058807
   94.05405405    0.00058897
   94.16416416    0.00059024
   94.27427427    0.00059181
   94.38438438    0.00059374
   94.49449449    0.00059623
   94.60460460    0.00059955
   94.71471471    0.00060392
   94.82482482    0.00060946
   94.93493493    0.00061614
   95.04504505    0.00062384
   95.15515516    0.00063238
   95.26526527    0.00064156
   95.37537538    0.00065117
   95.48548549    0.00066092
   95.59559560    0.00067044
   95.70570571    0.00067934
   95.81581582    0.00068723
   95.92592593    0.00069390
   96.03603604    0.00069925
   96.14614615    0.00070335
   96.25625626    0.00070631
   96.36636637    0.00070828
   96.47647648    0.00070942
   96.58658659    0.00070990
   96.69669670    0.00070992
   96.80680681    0.00070973
   96.91691692    0.00070958
   97.02702703    0.00070970
   97.13713714    0.00071018
   97.24724725    0.00071097
   97.35735736    0.00071182
   97.46746747    0.00071236
   97.57757758    0.00071219
   97.68768769    0.00071102
   97.79779780    0.00070880
   97.90790791    0.00070573
   98.01801802    0.00070226
   98.12812813    0.00069898
   98.23823824    0.00069654
   98.34834835    0.00069551
   98.45845846    0.00069626
   98.56856857    0.00069891
   98.67867868    0.00070322
   98.78878879    0.00070865
   98.89889890    0.00071443
   99.00900901    0.00071975
   99.11911912    0.00072397
   99.22922923    0.00072680
   99.33933934    0.00072847
   99.44944945    0.00072962
   99.55955956    0.00073113
   99.66966967    0.00073378
   99.77977978    0.00073798
   99.88988989    0.00074363
  100.00000000    0.00075007
