# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   -0.10033445    0.01866924
    0.03344482    0.01701200
    0.16722408    0.01557282
    0.30100334    0.01434550
    0.43478261    0.01330797
    0.56856187    0.01243366
    0.70234114    0.01169712
    0.83612040    0.01107622
    0.96989967    0.01055256
    1.10367893    0.01011122
    1.23745819    0.00974026
    1.37123746    0.00943018
    1.50501672    0.00917346
    1.63879599    0.00896419
    1.77257525    0.00879780
    1.90635452    0.00867078
    2.04013378    0.00858055
    2.17391304    0.00852534
    2.30769231    0.00850408
    2.44147157    0.00851641
    2.57525084    0.00856259
    2.70903010    0.00864361
    2.84280936    0.00876114
    2.97658863    0.00891769
    3.11036789    0.00911671
    3.24414716    0.00936274
    3.37792642    0.00966170
    3.51170569    0.01002114
    3.64548495    0.01045065
    3.77926421    0.01096232
    3.91304348    0.01157124
    4.04682274    0.01229587
    4.18060201    0.01315812
    4.31438127    0.01418233
    4.44816054    0.01539225
    4.58193980    0.01680413
    4.71571906    0.01841506
    4.84949833    0.02018855
    4.98327759    0.02204780
    5.11705686    0.02389281
    5.25083612    0.02564593
    5.38461538    0.02729671
    5.51839465    0.02889799
    5.65217391    0.03050606
    5.78595318    0.03212619
    5.91973244    0.03372845
    6.05351171    0.03531433
    6.18729097    0.03694368
    6.32107023    0.03868528
    6.45484950    0.04056400
    6.58862876    0.04257069
    6.72240803    0.04469974
    6.85618729    0.04695710
    6.98996656    0.04936014
    7.12374582    0.05196020
    7.25752508    0.05483765
    7.39130435    0.05802345
    7.52508361    0.06140897
    7.65886288    0.06474716
    7.79264214    0.06774665
    7.92642140    0.07015354
    8.06020067    0.07178354
    8.19397993    0.07258117
    8.32775920    0.07269218
    8.46153846    0.07243370
    8.59531773    0.07217505
    8.72909699    0.07225304
    8.86287625    0.07295049
    8.99665552    0.07445485
    9.13043478    0.07674427
    9.26421405    0.07946980
    9.39799331    0.08196729
    9.53177258    0.08346284
    9.66555184    0.08337665
    9.79933110    0.08155108
    9.93311037    0.07830154
   10.06688963    0.07427525
   10.20066890    0.07018525
   10.33444816    0.06657789
   10.46822742    0.06374969
   10.60200669    0.06177648
   10.73578595    0.06055689
   10.86956522    0.05986058
   11.00334448    0.05944222
   11.13712375    0.05920381
   11.27090301    0.05926757
   11.40468227    0.05987675
   11.53846154    0.06122303
   11.67224080    0.06334751
   11.80602007    0.06616899
   11.93979933    0.06959373
   12.07357860    0.07358438
   12.20735786    0.07808467
   12.34113712    0.08286491
   12.47491639    0.08747852
   12.60869565    0.09141176
   12.74247492    0.09428183
   12.87625418    0.09589045
   13.01003344    0.09615961
   13.14381271    0.09509863
   13.27759197    0.09279847
   13.41137124    0.08942078
   13.54515050    0.08525742
   13.67892977    0.08080115
   13.81270903    0.07665690
   13.94648829    0.07333340
   14.08026756    0.07110967
   14.21404682    0.07005746
   14.34782609    0.07014391
   14.48160535    0.07128309
   14.61538462    0.07326837
   14.74916388    0.07566180
   14.88294314    0.07780183
   15.01672241    0.07901935
   15.15050167    0.07894572
   15.28428094    0.07764985
   15.41806020    0.07548502
   15.55183946    0.07279842
   15.68561873    0.06972945
   15.81939799    0.06620934
   15.95317726    0.06212098
   16.08695652    0.05747629
   16.22073579    0.05248798
   16.35451505    0.04750519
   16.48829431    0.04287377
   16.62207358    0.03882854
   16.75585284    0.03547179
   16.88963211    0.03280954
   17.02341137    0.03079691
   17.15719064    0.02936705
   17.29096990    0.02843971
   17.42474916    0.02791392
   17.55852843    0.02765597
   17.69230769    0.02750338
   17.82608696    0.02730736
   17.95986622    0.02700203
   18.09364548    0.02664126
   18.22742475    0.02636255
   18.36120401    0.02631705
   18.49498328    0.02662523
   18.62876254    0.02737032
   18.76254181    0.02860708
   18.89632107    0.03036408
   19.03010033    0.03262885
   19.16387960    0.03531540
   19.29765886    0.03823151
   19.43143813    0.04109244
   19.56521739    0.04362897
   19.69899666    0.04574890
   19.83277592    0.04759308
   19.96655518    0.04939363
   20.10033445    0.05125583
   20.23411371    0.05305411
   20.36789298    0.05451943
   20.50167224    0.05544502
   20.63545151    0.05583427
   20.76923077    0.05587761
   20.90301003    0.05581485
   21.03678930    0.05579725
   21.17056856    0.05583130
   21.30434783    0.05583739
   21.43812709    0.05576675
   21.57190635    0.05567146
   21.70568562    0.05567696
   21.83946488    0.05589555
   21.97324415    0.05636677
   22.10702341    0.05706752
   22.24080268    0.05793556
   22.37458194    0.05885080
   22.50836120    0.05964103
   22.64214047    0.06019007
   22.77591973    0.06056266
   22.90969900    0.06098362
   23.04347826    0.06164935
   23.17725753    0.06251910
   23.31103679    0.06325821
   23.44481605    0.06340140
   23.57859532    0.06262966
   23.71237458    0.06093485
   23.84615385    0.05854905
   23.97993311    0.05574390
   24.11371237    0.05270043
   24.24749164    0.04954133
   24.38127090    0.04643004
   24.51505017    0.04358649
   24.64882943    0.04119547
   24.78260870    0.03930315
   24.91638796    0.03778381
   25.05016722    0.03640025
   25.18394649    0.03493982
   25.31772575    0.03334660
   25.45150502    0.03174453
   25.58528428    0.03034216
   25.71906355    0.02931481
   25.85284281    0.02873780
   25.98662207    0.02856701
   26.12040134    0.02863956
   26.25418060    0.02869463
   26.38795987    0.02844309
   26.52173913    0.02768824
   26.65551839    0.02642078
   26.78929766    0.02480081
   26.92307692    0.02305220
   27.05685619    0.02137098
   27.19063545    0.01989494
   27.32441472    0.01870871
   27.45819398    0.01785419
   27.59197324    0.01733826
   27.72575251    0.01713477
   27.85953177    0.01717768
   27.99331104    0.01734919
   28.12709030    0.01748168
   28.26086957    0.01740065
   28.39464883    0.01700592
   28.52842809    0.01632872
   28.66220736    0.01550360
   28.79598662    0.01468310
   28.92976589    0.01397065
   29.06354515    0.01340274
   29.19732441    0.01296503
   29.33110368    0.01262114
   29.46488294    0.01233732
   29.59866221    0.01209203
   29.73244147    0.01187386
   29.86622074    0.01167772
   30.00000000    0.01149922
