  0.7089E-01  0.6602E-01  0.6170E-01  0.5752E-01  0.5395E-01  0.5211E-01
  0.5275E-01  0.5560E-01  0.5959E-01  0.6384E-01  0.6835E-01  0.7369E-01
  0.7980E-01  0.8487E-01  0.8544E-01  0.7846E-01  0.6430E-01  0.4757E-01
  0.3453E-01  0.2969E-01  0.4601E-01  0.5004E-01  0.6047E-01  0.7299E-01
  0.8276E-01  0.8708E-01  0.8659E-01  0.8376E-01  0.8064E-01  0.7762E-01
  0.7388E-01  0.6874E-01  0.6294E-01  0.5854E-01  0.5753E-01  0.6042E-01
  0.6581E-01  0.7148E-01  0.7590E-01  0.7916E-01  0.8218E-01  0.8531E-01
  0.8730E-01  0.8563E-01  0.7846E-01  0.6679E-01  0.5468E-01  0.4705E-01
  0.4705E-01  0.5468E-01  0.6679E-01  0.7846E-01  0.8563E-01  0.8730E-01
  0.8531E-01  0.8218E-01  0.7916E-01  0.7590E-01  0.7148E-01  0.6581E-01
  0.6042E-01  0.5753E-01  0.5854E-01  0.6294E-01  0.6874E-01  0.7388E-01
  0.7762E-01  0.8064E-01  0.8376E-01  0.8659E-01  0.8708E-01  0.8276E-01
  0.7299E-01  0.6047E-01  0.5004E-01  0.4601E-01  0.5611E-01  0.5891E-01
  0.6598E-01  0.7415E-01  0.8039E-01  0.8360E-01  0.8472E-01  0.8522E-01
  0.8550E-01  0.8439E-01  0.8017E-01  0.7241E-01  0.6320E-01  0.5623E-01
  0.5465E-01  0.5920E-01  0.6777E-01  0.7666E-01  0.8275E-01  0.8523E-01
  0.8543E-01  0.8498E-01  0.8432E-01  0.8235E-01  0.7764E-01  0.7015E-01
  0.6209E-01  0.5683E-01  0.5683E-01  0.6209E-01  0.7015E-01  0.7764E-01
  0.8235E-01  0.8432E-01  0.8498E-01  0.8543E-01  0.8523E-01  0.8275E-01
  0.7666E-01  0.6777E-01  0.5920E-01  0.5465E-01  0.5623E-01  0.6320E-01
  0.7241E-01  0.8017E-01  0.8439E-01  0.8550E-01  0.8522E-01  0.8472E-01
  0.8360E-01  0.8039E-01  0.7415E-01  0.6598E-01  0.5891E-01  0.5611E-01
  0.5670E-01  0.5845E-01  0.6288E-01  0.6810E-01  0.7263E-01  0.7634E-01
  0.8001E-01  0.8399E-01  0.8707E-01  0.8655E-01  0.8009E-01  0.6811E-01
  0.5454E-01  0.4472E-01  0.4254E-01  0.4886E-01  0.6119E-01  0.7461E-01
  0.8412E-01  0.8744E-01  0.8579E-01  0.8199E-01  0.7813E-01  0.7455E-01
  0.7049E-01  0.6551E-01  0.6044E-01  0.5715E-01  0.5715E-01  0.6044E-01
  0.6551E-01  0.7049E-01  0.7455E-01  0.7813E-01  0.8199E-01  0.8579E-01
  0.8744E-01  0.8412E-01  0.7461E-01  0.6119E-01  0.4886E-01  0.4254E-01
  0.4472E-01  0.5454E-01  0.6811E-01  0.8009E-01  0.8655E-01  0.8707E-01
  0.8399E-01  0.8001E-01  0.7634E-01  0.7263E-01  0.6810E-01  0.6288E-01
  0.5845E-01  0.5670E-01  0.4987E-01  0.5102E-01  0.5401E-01  0.5791E-01
  0.6222E-01  0.6723E-01  0.7339E-01  0.8005E-01  0.8458E-01  0.8310E-01
  0.7322E-01  0.5685E-01  0.3980E-01  0.2824E-01  0.2577E-01  0.3304E-01
  0.4798E-01  0.6554E-01  0.7920E-01  0.8481E-01  0.8282E-01  0.7678E-01
  0.7017E-01  0.6460E-01  0.6001E-01  0.5589E-01  0.5234E-01  0.5016E-01
  0.5016E-01  0.5234E-01  0.5589E-01  0.6001E-01  0.6460E-01  0.7017E-01
  0.7678E-01  0.8282E-01  0.8481E-01  0.7920E-01  0.6554E-01  0.4798E-01
  0.3304E-01  0.2577E-01  0.2824E-01  0.3980E-01  0.5685E-01  0.7322E-01
  0.8310E-01  0.8458E-01  0.8005E-01  0.7339E-01  0.6723E-01  0.6222E-01
  0.5791E-01  0.5401E-01  0.5102E-01  0.4987E-01  0.4011E-01  0.4099E-01
  0.4341E-01  0.4697E-01  0.5163E-01  0.5782E-01  0.6564E-01  0.7368E-01
  0.7830E-01  0.7504E-01  0.6206E-01  0.4296E-01  0.2490E-01  0.1364E-01
  0.1133E-01  0.1820E-01  0.3336E-01  0.5285E-01  0.6967E-01  0.7788E-01
  0.7671E-01  0.6981E-01  0.6156E-01  0.5451E-01  0.4914E-01  0.4506E-01
  0.4204E-01  0.4034E-01  0.4034E-01  0.4204E-01  0.4506E-01  0.4914E-01
  0.5451E-01  0.6156E-01  0.6981E-01  0.7671E-01  0.7788E-01  0.6967E-01
  0.5285E-01  0.3336E-01  0.1820E-01  0.1133E-01  0.1364E-01  0.2490E-01
  0.4296E-01  0.6206E-01  0.7504E-01  0.7830E-01  0.7368E-01  0.6564E-01
  0.5782E-01  0.5163E-01  0.4697E-01  0.4341E-01  0.4099E-01  0.4011E-01
  0.3086E-01  0.3163E-01  0.3383E-01  0.3730E-01  0.4219E-01  0.4891E-01
  0.5732E-01  0.6560E-01  0.6969E-01  0.6508E-01  0.5073E-01  0.3141E-01
  0.1466E-01  0.5149E-02  0.3317E-02  0.8905E-02  0.2230E-01  0.4121E-01
  0.5895E-01  0.6867E-01  0.6848E-01  0.6169E-01  0.5296E-01  0.4530E-01
  0.3954E-01  0.3541E-01  0.3257E-01  0.3106E-01  0.3106E-01  0.3257E-01
  0.3541E-01  0.3954E-01  0.4530E-01  0.5296E-01  0.6169E-01  0.6848E-01
  0.6867E-01  0.5895E-01  0.4121E-01  0.2230E-01  0.8905E-02  0.3317E-02
  0.5149E-02  0.1466E-01  0.3141E-01  0.5073E-01  0.6508E-01  0.6969E-01
  0.6560E-01  0.5732E-01  0.4891E-01  0.4219E-01  0.3730E-01  0.3383E-01
  0.3163E-01  0.3086E-01  0.2345E-01  0.2414E-01  0.2616E-01  0.2944E-01
  0.3419E-01  0.4077E-01  0.4896E-01  0.5693E-01  0.6075E-01  0.5628E-01
  0.4289E-01  0.2543E-01  0.1096E-01  0.3200E-02  0.1769E-02  0.6207E-02
  0.1747E-01  0.3421E-01  0.5051E-01  0.5972E-01  0.5965E-01  0.5318E-01
  0.4473E-01  0.3724E-01  0.3161E-01  0.2764E-01  0.2499E-01  0.2362E-01
  0.2362E-01  0.2499E-01  0.2764E-01  0.3161E-01  0.3724E-01  0.4473E-01
  0.5318E-01  0.5965E-01  0.5972E-01  0.5051E-01  0.3421E-01  0.1747E-01
  0.6207E-02  0.1769E-02  0.3200E-02  0.1096E-01  0.2543E-01  0.4289E-01
  0.5628E-01  0.6075E-01  0.5693E-01  0.4896E-01  0.4077E-01  0.3419E-01
  0.2944E-01  0.2616E-01  0.2414E-01  0.2345E-01  0.1781E-01  0.1843E-01
  0.2022E-01  0.2318E-01  0.2750E-01  0.3351E-01  0.4108E-01  0.4869E-01
  0.5304E-01  0.5051E-01  0.4030E-01  0.2625E-01  0.1423E-01  0.7599E-02
  0.6353E-02  0.1019E-01  0.1967E-01  0.3337E-01  0.4622E-01  0.5279E-01
  0.5153E-01  0.4505E-01  0.3715E-01  0.3028E-01  0.2515E-01  0.2155E-01
  0.1918E-01  0.1797E-01  0.1797E-01  0.1918E-01  0.2155E-01  0.2515E-01
  0.3028E-01  0.3715E-01  0.4505E-01  0.5153E-01  0.5279E-01  0.4622E-01
  0.3337E-01  0.1967E-01  0.1019E-01  0.6353E-02  0.7599E-02  0.1423E-01
  0.2625E-01  0.4030E-01  0.5051E-01  0.5304E-01  0.4869E-01  0.4108E-01
  0.3351E-01  0.2750E-01  0.2318E-01  0.2022E-01  0.1843E-01  0.1781E-01
  0.1352E-01  0.1405E-01  0.1560E-01  0.1817E-01  0.2193E-01  0.2722E-01
  0.3407E-01  0.4148E-01  0.4700E-01  0.4768E-01  0.4230E-01  0.3306E-01
  0.2419E-01  0.1879E-01  0.1771E-01  0.2096E-01  0.2833E-01  0.3791E-01
  0.4569E-01  0.4809E-01  0.4467E-01  0.3783E-01  0.3048E-01  0.2437E-01
  0.1988E-01  0.1675E-01  0.1470E-01  0.1365E-01  0.1365E-01  0.1470E-01
  0.1675E-01  0.1988E-01  0.2437E-01  0.3048E-01  0.3783E-01  0.4467E-01
  0.4809E-01  0.4569E-01  0.3791E-01  0.2833E-01  0.2096E-01  0.1771E-01
  0.1879E-01  0.2419E-01  0.3306E-01  0.4230E-01  0.4768E-01  0.4700E-01
  0.4148E-01  0.3407E-01  0.2722E-01  0.2193E-01  0.1817E-01  0.1560E-01
  0.1405E-01  0.1352E-01  0.1025E-01  0.1070E-01  0.1202E-01  0.1422E-01
  0.1744E-01  0.2201E-01  0.2812E-01  0.3530E-01  0.4202E-01  0.4608E-01
  0.4606E-01  0.4257E-01  0.3801E-01  0.3477E-01  0.3407E-01  0.3612E-01
  0.4025E-01  0.4462E-01  0.4660E-01  0.4451E-01  0.3885E-01  0.3165E-01
  0.2488E-01  0.1954E-01  0.1568E-01  0.1301E-01  0.1125E-01  0.1036E-01
  0.1036E-01  0.1125E-01  0.1301E-01  0.1568E-01  0.1954E-01  0.2488E-01
  0.3165E-01  0.3885E-01  0.4451E-01  0.4660E-01  0.4462E-01  0.4025E-01
  0.3612E-01  0.3407E-01  0.3477E-01  0.3801E-01  0.4257E-01  0.4606E-01
  0.4608E-01  0.4202E-01  0.3530E-01  0.2812E-01  0.2201E-01  0.1744E-01
  0.1422E-01  0.1202E-01  0.1070E-01  0.1025E-01  0.7834E-02  0.8213E-02
  0.9335E-02  0.1121E-01  0.1395E-01  0.1785E-01  0.2318E-01  0.2987E-01
  0.3716E-01  0.4366E-01  0.4803E-01  0.4988E-01  0.4996E-01  0.4950E-01
  0.4936E-01  0.4973E-01  0.5006E-01  0.4924E-01  0.4616E-01  0.4061E-01
  0.3352E-01  0.2639E-01  0.2033E-01  0.1574E-01  0.1245E-01  0.1017E-01
  0.8682E-02  0.7929E-02  0.7929E-02  0.8682E-02  0.1017E-01  0.1245E-01
  0.1574E-01  0.2033E-01  0.2639E-01  0.3352E-01  0.4061E-01  0.4616E-01
  0.4924E-01  0.5006E-01  0.4973E-01  0.4936E-01  0.4950E-01  0.4996E-01
  0.4988E-01  0.4803E-01  0.4366E-01  0.3716E-01  0.2987E-01  0.2318E-01
  0.1785E-01  0.1395E-01  0.1121E-01  0.9335E-02  0.8213E-02  0.7834E-02
  0.6136E-02  0.6455E-02  0.7403E-02  0.8992E-02  0.1132E-01  0.1460E-01
  0.1911E-01  0.2499E-01  0.3199E-01  0.3937E-01  0.4610E-01  0.5139E-01
  0.5491E-01  0.5675E-01  0.5710E-01  0.5602E-01  0.5337E-01  0.4896E-01
  0.4288E-01  0.3570E-01  0.2839E-01  0.2189E-01  0.1668E-01  0.1282E-01
  0.1005E-01  0.8114E-02  0.6851E-02  0.6216E-02  0.6216E-02  0.6851E-02
  0.8114E-02  0.1005E-01  0.1282E-01  0.1668E-01  0.2189E-01  0.2839E-01
  0.3570E-01  0.4288E-01  0.4896E-01  0.5337E-01  0.5602E-01  0.5710E-01
  0.5675E-01  0.5491E-01  0.5139E-01  0.4610E-01  0.3937E-01  0.3199E-01
  0.2499E-01  0.1911E-01  0.1460E-01  0.1132E-01  0.8992E-02  0.7403E-02
  0.6455E-02  0.6136E-02  0.4998E-02  0.5262E-02  0.6053E-02  0.7388E-02
  0.9339E-02  0.1206E-01  0.1577E-01  0.2066E-01  0.2671E-01  0.3359E-01
  0.4063E-01  0.4700E-01  0.5193E-01  0.5484E-01  0.5544E-01  0.5366E-01
  0.4969E-01  0.4395E-01  0.3714E-01  0.3008E-01  0.2355E-01  0.1806E-01
  0.1378E-01  0.1059E-01  0.8279E-02  0.6649E-02  0.5591E-02  0.5064E-02
  0.5064E-02  0.5591E-02  0.6649E-02  0.8279E-02  0.1059E-01  0.1378E-01
  0.1806E-01  0.2355E-01  0.3008E-01  0.3714E-01  0.4395E-01  0.4969E-01
  0.5366E-01  0.5544E-01  0.5484E-01  0.5193E-01  0.4700E-01  0.4063E-01
  0.3359E-01  0.2671E-01  0.2066E-01  0.1577E-01  0.1206E-01  0.9339E-02
  0.7388E-02  0.6053E-02  0.5262E-02  0.4998E-02  0.4258E-02  0.4471E-02
  0.5116E-02  0.6219E-02  0.7837E-02  0.1007E-01  0.1307E-01  0.1696E-01
  0.2182E-01  0.2748E-01  0.3353E-01  0.3930E-01  0.4398E-01  0.4686E-01
  0.4746E-01  0.4568E-01  0.4182E-01  0.3650E-01  0.3050E-01  0.2457E-01
  0.1928E-01  0.1489E-01  0.1146E-01  0.8868E-02  0.6958E-02  0.5608E-02
  0.4738E-02  0.4311E-02  0.4311E-02  0.4738E-02  0.5608E-02  0.6958E-02
  0.8868E-02  0.1146E-01  0.1489E-01  0.1928E-01  0.2457E-01  0.3050E-01
  0.3650E-01  0.4182E-01  0.4568E-01  0.4746E-01  0.4686E-01  0.4398E-01
  0.3930E-01  0.3353E-01  0.2748E-01  0.2182E-01  0.1696E-01  0.1307E-01
  0.1007E-01  0.7837E-02  0.6219E-02  0.5116E-02  0.4471E-02  0.4258E-02
  0.3802E-02  0.3969E-02  0.4482E-02  0.5373E-02  0.6690E-02  0.8502E-02
  0.1089E-01  0.1394E-01  0.1767E-01  0.2201E-01  0.2666E-01  0.3114E-01
  0.3483E-01  0.3712E-01  0.3760E-01  0.3618E-01  0.3312E-01  0.2896E-01
  0.2432E-01  0.1978E-01  0.1572E-01  0.1233E-01  0.9619E-02  0.7529E-02
  0.5974E-02  0.4878E-02  0.4181E-02  0.3843E-02  0.3843E-02  0.4181E-02
  0.4878E-02  0.5974E-02  0.7529E-02  0.9619E-02  0.1233E-01  0.1572E-01
  0.1978E-01  0.2432E-01  0.2896E-01  0.3312E-01  0.3618E-01  0.3760E-01
  0.3712E-01  0.3483E-01  0.3114E-01  0.2666E-01  0.2201E-01  0.1767E-01
  0.1394E-01  0.1089E-01  0.8502E-02  0.6690E-02  0.5373E-02  0.4482E-02
  0.3969E-02  0.3802E-02  0.3579E-02  0.3708E-02  0.4106E-02  0.4805E-02
  0.5848E-02  0.7284E-02  0.9162E-02  0.1151E-01  0.1433E-01  0.1754E-01
  0.2092E-01  0.2415E-01  0.2680E-01  0.2844E-01  0.2878E-01  0.2777E-01
  0.2558E-01  0.2258E-01  0.1923E-01  0.1590E-01  0.1287E-01  0.1028E-01
  0.8165E-02  0.6514E-02  0.5281E-02  0.4416E-02  0.3872E-02  0.3611E-02
  0.3611E-02  0.3872E-02  0.4416E-02  0.5281E-02  0.6514E-02  0.8165E-02
  0.1028E-01  0.1287E-01  0.1590E-01  0.1923E-01  0.2258E-01  0.2558E-01
  0.2777E-01  0.2878E-01  0.2844E-01  0.2680E-01  0.2415E-01  0.2092E-01
  0.1754E-01  0.1433E-01  0.1151E-01  0.9162E-02  0.7284E-02  0.5848E-02
  0.4805E-02  0.4106E-02  0.3708E-02  0.3579E-02  0.3579E-02  0.3677E-02
  0.3978E-02  0.4507E-02  0.5299E-02  0.6391E-02  0.7816E-02  0.9586E-02
  0.1168E-01  0.1401E-01  0.1642E-01  0.1868E-01  0.2050E-01  0.2162E-01
  0.2186E-01  0.2117E-01  0.1966E-01  0.1758E-01  0.1521E-01  0.1282E-01
  0.1059E-01  0.8658E-02  0.7061E-02  0.5805E-02  0.4868E-02  0.4212E-02
  0.3801E-02  0.3604E-02  0.3604E-02  0.3801E-02  0.4212E-02  0.4868E-02
  0.5805E-02  0.7061E-02  0.8658E-02  0.1059E-01  0.1282E-01  0.1521E-01
  0.1758E-01  0.1966E-01  0.2117E-01  0.2186E-01  0.2162E-01  0.2050E-01
  0.1868E-01  0.1642E-01  0.1401E-01  0.1168E-01  0.9586E-02  0.7816E-02
  0.6391E-02  0.5299E-02  0.4507E-02  0.3978E-02  0.3677E-02  0.3579E-02
  0.3802E-02  0.3874E-02  0.4093E-02  0.4474E-02  0.5037E-02  0.5813E-02
  0.6828E-02  0.8091E-02  0.9579E-02  0.1122E-01  0.1290E-01  0.1446E-01
  0.1570E-01  0.1645E-01  0.1661E-01  0.1614E-01  0.1513E-01  0.1371E-01
  0.1207E-01  0.1039E-01  0.8810E-02  0.7429E-02  0.6289E-02  0.5396E-02
  0.4731E-02  0.4262E-02  0.3964E-02  0.3820E-02  0.3820E-02  0.3964E-02
  0.4262E-02  0.4731E-02  0.5396E-02  0.6289E-02  0.7429E-02  0.8810E-02
  0.1039E-01  0.1207E-01  0.1371E-01  0.1513E-01  0.1614E-01  0.1661E-01
  0.1645E-01  0.1570E-01  0.1446E-01  0.1290E-01  0.1122E-01  0.9579E-02
  0.8091E-02  0.6828E-02  0.5813E-02  0.5037E-02  0.4474E-02  0.4093E-02
  0.3874E-02  0.3802E-02  0.4258E-02  0.4306E-02  0.4451E-02  0.4695E-02
  0.5050E-02  0.5539E-02  0.6187E-02  0.7006E-02  0.7983E-02  0.9069E-02
  0.1018E-01  0.1120E-01  0.1201E-01  0.1250E-01  0.1260E-01  0.1230E-01
  0.1164E-01  0.1071E-01  0.9628E-02  0.8517E-02  0.7477E-02  0.6575E-02
  0.5842E-02  0.5276E-02  0.4857E-02  0.4560E-02  0.4367E-02  0.4270E-02
  0.4270E-02  0.4367E-02  0.4560E-02  0.4857E-02  0.5276E-02  0.5842E-02
  0.6575E-02  0.7477E-02  0.8517E-02  0.9628E-02  0.1071E-01  0.1164E-01
  0.1230E-01  0.1260E-01  0.1250E-01  0.1201E-01  0.1120E-01  0.1018E-01
  0.9069E-02  0.7983E-02  0.7006E-02  0.6187E-02  0.5539E-02  0.5050E-02
  0.4695E-02  0.4451E-02  0.4306E-02  0.4258E-02  0.4998E-02  0.5019E-02
  0.5081E-02  0.5183E-02  0.5336E-02  0.5559E-02  0.5879E-02  0.6313E-02
  0.6859E-02  0.7485E-02  0.8136E-02  0.8738E-02  0.9216E-02  0.9505E-02
  0.9565E-02  0.9387E-02  0.8997E-02  0.8448E-02  0.7812E-02  0.7165E-02
  0.6573E-02  0.6081E-02  0.5705E-02  0.5437E-02  0.5252E-02  0.5126E-02
  0.5045E-02  0.5004E-02  0.5004E-02  0.5045E-02  0.5126E-02  0.5252E-02
  0.5437E-02  0.5705E-02  0.6081E-02  0.6573E-02  0.7165E-02  0.7812E-02
  0.8448E-02  0.8997E-02  0.9387E-02  0.9565E-02  0.9505E-02  0.9216E-02
  0.8738E-02  0.8136E-02  0.7485E-02  0.6859E-02  0.6313E-02  0.5879E-02
  0.5559E-02  0.5336E-02  0.5183E-02  0.5081E-02  0.5019E-02  0.4998E-02
  0.6136E-02  0.6120E-02  0.6072E-02  0.6002E-02  0.5928E-02  0.5879E-02
  0.5889E-02  0.5981E-02  0.6161E-02  0.6411E-02  0.6695E-02  0.6967E-02
  0.7185E-02  0.7317E-02  0.7344E-02  0.7263E-02  0.7085E-02  0.6835E-02
  0.6551E-02  0.6279E-02  0.6060E-02  0.5923E-02  0.5875E-02  0.5898E-02
  0.5964E-02  0.6039E-02  0.6099E-02  0.6132E-02  0.6132E-02  0.6099E-02
  0.6039E-02  0.5964E-02  0.5898E-02  0.5875E-02  0.5923E-02  0.6060E-02
  0.6279E-02  0.6551E-02  0.6835E-02  0.7085E-02  0.7263E-02  0.7344E-02
  0.7317E-02  0.7185E-02  0.6967E-02  0.6695E-02  0.6411E-02  0.6161E-02
  0.5981E-02  0.5889E-02  0.5879E-02  0.5928E-02  0.6002E-02  0.6072E-02
  0.6120E-02  0.6136E-02  0.7834E-02  0.7765E-02  0.7568E-02  0.7269E-02
  0.6912E-02  0.6547E-02  0.6224E-02  0.5979E-02  0.5827E-02  0.5759E-02
  0.5748E-02  0.5766E-02  0.5788E-02  0.5803E-02  0.5806E-02  0.5797E-02
  0.5777E-02  0.5755E-02  0.5748E-02  0.5784E-02  0.5892E-02  0.6090E-02
  0.6378E-02  0.6727E-02  0.7095E-02  0.7429E-02  0.7681E-02  0.7816E-02
  0.7816E-02  0.7681E-02  0.7429E-02  0.7095E-02  0.6727E-02  0.6378E-02
  0.6090E-02  0.5892E-02  0.5784E-02  0.5748E-02  0.5755E-02  0.5777E-02
  0.5797E-02  0.5806E-02  0.5803E-02  0.5788E-02  0.5766E-02  0.5748E-02
  0.5759E-02  0.5827E-02  0.5979E-02  0.6224E-02  0.6547E-02  0.6912E-02
  0.7269E-02  0.7568E-02  0.7765E-02  0.7834E-02  0.1025E-01  0.1011E-01
  0.9718E-02  0.9121E-02  0.8400E-02  0.7642E-02  0.6926E-02  0.6308E-02
  0.5815E-02  0.5445E-02  0.5180E-02  0.4993E-02  0.4868E-02  0.4798E-02
  0.4783E-02  0.4826E-02  0.4923E-02  0.5078E-02  0.5301E-02  0.5615E-02
  0.6045E-02  0.6602E-02  0.7275E-02  0.8020E-02  0.8770E-02  0.9440E-02
  0.9945E-02  0.1022E-01  0.1022E-01  0.9945E-02  0.9440E-02  0.8770E-02
  0.8020E-02  0.7275E-02  0.6602E-02  0.6045E-02  0.5615E-02  0.5301E-02
  0.5078E-02  0.4923E-02  0.4826E-02  0.4783E-02  0.4798E-02  0.4868E-02
  0.4993E-02  0.5180E-02  0.5445E-02  0.5815E-02  0.6308E-02  0.6926E-02
  0.7642E-02  0.8400E-02  0.9121E-02  0.9718E-02  0.1011E-01  0.1025E-01
  0.1352E-01  0.1329E-01  0.1265E-01  0.1167E-01  0.1049E-01  0.9242E-02
  0.8049E-02  0.6991E-02  0.6114E-02  0.5425E-02  0.4907E-02  0.4535E-02
  0.4287E-02  0.4151E-02  0.4124E-02  0.4205E-02  0.4396E-02  0.4704E-02
  0.5146E-02  0.5746E-02  0.6529E-02  0.7499E-02  0.8633E-02  0.9865E-02
  0.1109E-01  0.1219E-01  0.1302E-01  0.1346E-01  0.1346E-01  0.1302E-01
  0.1219E-01  0.1109E-01  0.9865E-02  0.8633E-02  0.7499E-02  0.6529E-02
  0.5746E-02  0.5146E-02  0.4704E-02  0.4396E-02  0.4205E-02  0.4124E-02
  0.4151E-02  0.4287E-02  0.4535E-02  0.4907E-02  0.5425E-02  0.6114E-02
  0.6991E-02  0.8049E-02  0.9242E-02  0.1049E-01  0.1167E-01  0.1265E-01
  0.1329E-01  0.1352E-01  0.1781E-01  0.1747E-01  0.1648E-01  0.1501E-01
  0.1325E-01  0.1140E-01  0.9628E-02  0.8055E-02  0.6738E-02  0.5692E-02
  0.4901E-02  0.4336E-02  0.3967E-02  0.3769E-02  0.3730E-02  0.3847E-02
  0.4129E-02  0.4592E-02  0.5266E-02  0.6182E-02  0.7363E-02  0.8812E-02
  0.1049E-01  0.1232E-01  0.1415E-01  0.1580E-01  0.1705E-01  0.1772E-01
  0.1772E-01  0.1705E-01  0.1580E-01  0.1415E-01  0.1232E-01  0.1049E-01
  0.8812E-02  0.7363E-02  0.6182E-02  0.5266E-02  0.4592E-02  0.4129E-02
  0.3847E-02  0.3730E-02  0.3769E-02  0.3967E-02  0.4336E-02  0.4901E-02
  0.5692E-02  0.6738E-02  0.8055E-02  0.9628E-02  0.1140E-01  0.1325E-01
  0.1501E-01  0.1648E-01  0.1747E-01  0.1781E-01  0.2345E-01  0.2293E-01
  0.2148E-01  0.1933E-01  0.1679E-01  0.1416E-01  0.1169E-01  0.9514E-02
  0.7700E-02  0.6258E-02  0.5167E-02  0.4389E-02  0.3884E-02  0.3617E-02
  0.3565E-02  0.3723E-02  0.4105E-02  0.4742E-02  0.5671E-02  0.6934E-02
  0.8560E-02  0.1056E-01  0.1290E-01  0.1547E-01  0.1809E-01  0.2047E-01
